SKLYPO_ID,UNIKAL_ID,PLOTAS_REG,ADRESAS,PASK_TIP,SKLYPO_PLOTAS_M2,PAGRINDINE_ZONA_PAV,PAGRINDINE_ZONOS_KODAS,PAGRINDINE_U_INTENS,PAGRINDINE_MAX_AUK_SK,PAGRINDINE_PAGR_PASK,PAGRINDINE_BP_OBJ_NR,PAGRINDINE_ZONOS_PROC,ANTRA_ZONA_PAV,ANTRA_ZONOS_KODAS,ANTRA_ZONOS_PROC,draustiniu_proc,rezervatu_proc,parku_proc,biosferos_poligonu_proc,bast_proc,past_proc,pajurio_juostos_proc,buferiniu_apsaugos_zonu_proc
553800130132,440010469406,0.45,KlaipÓdos r. sav. GribUiniÖ k.,710,4383.14,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,432,96.4,Pramonės ir sandėliavimo zona,U_PS_F,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800130146,440015162622,0.122,KlaipÓdos r. sav. SaulaUoliÖ k. Pr×sÖ g. 17,995,1219.95,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,419,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800130209,440019589565,0.1257,KlaipÓdos r. sav. SaulaUoliÖ k. SmilgynÖ g. 21,995,1257.16,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,419,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800130270,440045025436,1.0425,KlaipÓdos r. sav. SaulaUoliÖ k.,610,10425.61,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,419,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800140407,440004335339,0.19,KlaipÓdos r. sav. KvietiniÖ k. PapelkÓs g. 3A,995,1900.34,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800140650,440022041036,0.0925,KlaipÓdos r. sav. KvietiniÖ k. LiepÖ g. 65,995,925.06,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,437,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800150009,553800150009,1.0574,KlaipÓdos r. sav. KvietiniÖ k.,610,10574.29,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800150077,553800150077,0.2,KlaipÓdos r. sav. KvietiniÖ k.,610,2034.0,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800150085,553800150085,0.28,KlaipÓdos r. sav. KvietiniÖ k. CiruliÖ g. 2,995,2800.39,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800150149,553800150149,0.7548,KlaipÓdos r. sav. KvietiniÖ k.,610,7549.49,Žemės ūkio teritorijų zona,ZU_F,"0,1;0,8***",0,Z;KT,442,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800150156,440041614860,0.2985,KlaipÓdos r. sav. KvietiniÖ k. Minijos g. 18,995,2985.05,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800150259,553800150259,3.14,KlaipÓdos r. sav. KvietiniÖ k.,610,29175.28,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,445,91.9,Miškų ir miškingų teritorijų zona,MI_F,8.1,25.92,0.0,0.0,0.0,16.98,98.75,0.0,0.0
553800150263,553800150263,1.1774,KlaipÓdos r. sav. SaulaUoliÖ k.,610,11774.44,Žemės ūkio teritorijų zona,ZU_F,"0,1;0,8***",0,Z;KT,442,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800150438,440020412104,0.0474,KlaipÓdos r. sav. KvietiniÖ k.,995,473.59,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,437,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553800150444,440020412704,0.0608,KlaipÓdos r. sav. KvietiniÖ k.,995,607.98,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,437,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300010052,554300010052,4.37,KlaipÓdos r. sav. UtriÖ k.,710,41294.18,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,449,99.72,Žemės ūkio teritorijų zona,ZU_F,0.28,0.0,0.0,0.0,0.0,99.48,0.0,0.0,0.0
554300010099,554300010099,2.51,KlaipÓdos r. sav. UtriÖ k.,610,26002.93,Žemės ūkio teritorijų zona,ZU_F,"0,05",0,Z;KT,448,99.51,Miškų ir miškingų teritorijų zona,MI_F,0.47,99.98,0.0,0.0,0.0,99.98,0.0,0.0,0.0
554300010127,554300010127,2.05,KlaipÓdos r. sav. PikteikiÖ k.,610,20591.17,Žemės ūkio teritorijų zona,ZU_F,"0,05",0,Z;KT,448,99.98,Vandenų zona,H_F,0.02,100.03,0.0,0.0,0.0,100.0,19.26,0.0,0.0
554300020161,554300020161,1.26,KlaipÓdos r. sav. UtriÖ k.,610,12760.29,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,450,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300030044,440029214790,0.52,KlaipÓdos r. sav. LapiÖ k. BerUyno g. 2,995,5199.64,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,457,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300030203,440003094671,2.76,KlaipÓdos r. sav. LapiÖ k.,610,25987.96,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,455,99.65,Žemės ūkio teritorijų zona,ZU_F,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300030212,440010354393,0.2663,KlaipÓdos r. sav. LapiÖ k. TrumpÓs g. 7,995,2663.34,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,457,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300040026,554300040026,2.04,KlaipÓdos r. sav. PaUvelsio k.,610,20393.2,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,476,75.29,Miškų ir miškingų teritorijų zona,MI_F,24.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300050006,554300050006,2.1142,KlaipÓdos r. sav. RudaiNiÖ k.,610,21142.23,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300050027,554300050027,6.69,KlaipÓdos r. sav. RudaiNiÖ k.,610,65517.8,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,99.84,Miškų ir miškingų teritorijų zona,MI_F,0.16,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
554300050062,554300050062,1.5,KlaipÓdos r. sav. RudaiNiÖ k.,710,15156.95,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,447,99.47,Žemės ūkio teritorijų zona,ZU_F,0.53,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
554300050073,554300050073,0.31,KlaipÓdos r. sav. RudaiNiÖ k. LankÖ g. 31,995,3100.37,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,447,69.71,Žemės ūkio teritorijų zona,ZU_F,30.29,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
554300050128,554300050128,0.56,KlaipÓdos r. sav. RudaiNiÖ k.,610,6205.42,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,458,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300050143,554300050143,1.01,KlaipÓdos r. sav. RudaiNiÖ k.,610,10276.62,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300050262,554300050262,5.21,KlaipÓdos r. sav. RudaiNiÖ k.,610,52829.42,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300050294,554300050294,3.99,KlaipÓdos r. sav. RudaiNiÖ k.,610,41851.48,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,99.8,Miškų ir miškingų teritorijų zona,MI_F,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300050487,440015486312,1.54,KlaipÓdos r. sav. RudaiNiÖ k.,610,17008.3,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,99.74,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300050493,440016130555,0.17,KlaipÓdos r. sav. RudaiNiÖ k.,610,1759.81,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,458,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554300050506,440017198471,0.6,KlaipÓdos r. sav. RudaiNiÖ k.,610,6055.03,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,458,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020078,554400020078,4.844,KlaipÓdos r. sav. LÓbartÖ k.,710,48439.98,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,240,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020101,554400020101,3.73,KlaipÓdos r. sav. LÓbartÖ k.,710,36655.19,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,240,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020246,440025368112,0.1061,KlaipÓdos r. sav. ToleikiÖ k. LemininkÖ g. 24,995,1060.86,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020418,440003371738,0.2485,KlaipÓdos r. sav. KiÕkÓnÖ k. ¾altiniÖ tak. 11,995,2485.08,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020559,440009448728,0.1754,KlaipÓdos r. sav. LÓbartÖ k. KNstuNio g. 28,995,1753.83,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020597,440010166539,0.13,KlaipÓdos r. sav. LÓbartÖ k. Hugo ¾ojaus g. 84,995,1383.17,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020609,440010314786,0.0829,KlaipÓdos r. sav. KiÕkÓnÖ k. GalNiÖ g. 22,995,828.77,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020621,440010315648,0.0025,KlaipÓdos r. sav. KiÕkÓnÖ k.,995,25.2,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020690,440014818230,1.83,KlaipÓdos r. sav. KiÕkÓnÖ k.,610,19132.06,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,239,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020745,440018364957,0.5,KlaipÓdos r. sav. KiÕkÓnÖ k.,610,5000.14,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400020749,440019457831,1.2229,KlaipÓdos r. sav. RimkÖ k. MaUosios Lietuvos g. 43,610,12229.2,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400021026,440039787305,0.66,KlaipÓdos r. sav. RimkÖ k.,610,6599.83,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400030162,554400030162,0.3,KlaipÓdos r. sav. DovilÖ mstl. GrambaviÕkiÖ g. 51,610,3030.94,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,226,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400030336,440029945622,0.2542,KlaipÓdos r. sav. DovilÖ mstl. LemaitÓs g. 6,995,2541.57,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,227,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400030483,440008655283,0.94,KlaipÓdos r. sav. BirbinNiÖ k.,610,10406.51,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,231,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400030501,440009491807,0.3984,KlaipÓdos r. sav. DovilÖ mstl. Lauksupio g. 2,995,3983.85,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,226,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400030673,440022826859,0.292,KlaipÓdos r. sav. BirbinNiÖ k.,995,2920.37,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,231,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400030685,440023023798,0.1338,KlaipÓdos r. sav. BirbinNiÖ k. AidÖ g. 15,995,1338.31,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,225,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400030817,440043277680,0.1604,KlaipÓdos r. sav. DovilÖ mstl. LankiÕkÓs g. 9,995,1604.6,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,227,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400030827,440043596750,0.268,KlaipÓdos r. sav. GrambaviÕkiÖ k. PervaUos g. 30,995,2682.08,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,231,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400040031,554400040031,2.91,KlaipÓdos r. sav. DovilÖ mstl.,610,27633.88,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,229,76.91,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,22.82,0.0,0.0,0.0,0.0,0.0,61.18,0.0,0.0
554400040388,440037946602,0.5633,KlaipÓdos r. sav. DovilÖ mstl.,610,5633.02,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,229,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,97.52,0.0,0.0
554400040429,440046167739,0.1452,KlaipÓdos r. sav. KuliÖ k. LaukÖ g. 3A,995,1452.16,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400050024,554400050024,6.17,KlaipÓdos r. sav. RusliÖ k.,610,63105.08,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400050184,554400050184,6.6935,KlaipÓdos r. sav. LÓbartÖ k.,610,66935.49,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400050275,554400050275,1.9416,KlaipÓdos r. sav. KiÕkÓnÖ k.,610,19416.37,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,239,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400050320,554400050320,2.0,KlaipÓdos r. sav. DovilÖ mstl.,610,20004.72,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400050469,440000905266,2.55,KlaipÓdos r. sav. LÓbartÖ k.,610,26208.71,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400050579,440031017495,1.1612,KlaipÓdos r. sav. DovilÖ mstl.,710,11612.15,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,170,94.04,Žemės ūkio teritorijų zona,ZU_F,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400050853,440010131674,1.08,KlaipÓdos r. sav. RusliÖ k.,610,10800.08,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400051079,440016138088,0.11,KlaipÓdos r. sav. KalviÖ k. KalviÖ g. 2,995,1100.03,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400051092,440017021888,1.9647,KlaipÓdos r. sav. DovilÖ mstl.,610,19646.56,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,229,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400051113,440018127972,0.78,KlaipÓdos r. sav. KiÕkÓnÖ k.,610,7800.18,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,100.0,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400051368,440051314966,0.2676,KlaipÓdos r. sav. RusliÖ k.,610,2676.11,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400060082,554400060082,0.3133,KlaipÓdos r. sav. KetvergiÖ k.,610,3132.7,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400060294,440010728520,0.1612,KlaipÓdos r. sav. KetvergiÖ k. GarniÖ g. 1,995,1611.74,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400060473,440051795049,0.14,KlaipÓdos r. sav. KetvergiÖ k. Lvor×nÓs g. 14,995,1399.73,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,99.91,Miškų ir miškingų teritorijų zona,MI_F,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400060474,440051778359,0.15,KlaipÓdos r. sav. KetvergiÖ k. Lvor×nÓs g. 12,995,1500.43,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400060480,440052167943,0.17,KlaipÓdos r. sav. KetvergiÖ k. KetvergiÖ g. 36,995,1700.2,Žemės ūkio teritorijų zona,ZU_F,"0,1;0,8***",0,Z;KT,157,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400080213,554400080213,0.0705,KlaipÓdos r. sav. KiÕkÓnÖ k. VyturiÖ g. 12,610,704.62,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400090086,554400090086,0.06,KlaipÓdos r. sav. KiÕkÓnÖ k. SmeltalÓs g. 11,610,633.3,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400090125,554400090125,0.082,KlaipÓdos r. sav. KiÕkÓnÖ k. SmeltalÓs g. 21,610,836.63,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,97.78,Miškų ir miškingų teritorijų zona,MI_F,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400100019,554400100019,0.0659,KlaipÓdos r. sav. KiÕkÓnÖ k. PakalnÓs tak. 1,610,651.73,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400100025,554400100025,0.0762,KlaipÓdos r. sav. KiÕkÓnÖ k. BokÕto tak. 2,610,762.53,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400130118,554400130118,0.0605,KlaipÓdos r. sav. KiÕkÓnÖ k. GÓliÖ g. 19,610,605.09,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400130254,554400130254,0.06,KlaipÓdos r. sav. KiÕkÓnÖ k. DraugystÓs g. 17,610,600.35,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400130559,554400130559,0.06,KlaipÓdos r. sav. KiÕkÓnÖ k. LevandÖ g. 8,610,597.55,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400140014,554400140014,0.06,KlaipÓdos r. sav. GrambaviÕkiÖ k. KlevÖ 14-oji g. 9,610,599.92,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,233,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400140163,554400140163,0.06,KlaipÓdos r. sav. GrambaviÕkiÖ k. KlevÖ 6-oji g. 5,610,599.98,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,233,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400160022,554400160022,0.06,KlaipÓdos r. sav. KuliÖ k. PievÖ 2-oji g. 6,610,600.09,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400160127,554400160127,0.0615,KlaipÓdos r. sav. KuliÖ k. GÓliÖ 3-oji g. 22,610,614.91,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400160168,440002604906,0.062,KlaipÓdos r. sav. KuliÖ k. GÓliÖ 5-oji g. 10,610,620.4,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400160191,554400160191,0.0601,KlaipÓdos r. sav. KuliÖ k. GÓliÖ 6-oji g. 4,610,600.75,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400160251,440005128538,0.0685,KlaipÓdos r. sav. KuliÖ k.,610,672.66,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400160271,554400160271,0.06,KlaipÓdos r. sav. KuliÖ k. LaukÖ 5-oji g. 8,610,610.25,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400160280,554400160280,0.06,KlaipÓdos r. sav. KuliÖ k. LaukÖ 6-oji g. 10,610,599.68,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400160284,554400160284,0.0593,KlaipÓdos r. sav. KuliÖ k. LaukÖ 4-oji g. 12,610,593.25,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400170060,554400170060,0.06,KlaipÓdos r. sav. KuliÖ k. RoUiÖ 1-oji g. 14,610,601.87,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400180028,554400180028,0.06,KlaipÓdos r. sav. KuliÖ k. SvajoniÖ g. 9,610,627.79,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400180185,554400180185,0.0648,KlaipÓdos r. sav. KuliÖ k. NeuUmirÕtuoliÖ g. 4,610,648.03,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400180252,440002289972,0.1427,KlaipÓdos r. sav. KuliÖ k. KuliÖ Dvaro g. 10,995,1426.17,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554400180256,440029165708,0.1134,KlaipÓdos r. sav. KuliÖ k. VirUiÖ g. 1A,995,1134.09,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
