SKLYPO_ID,UNIKAL_ID,PLOTAS_REG,ADRESAS,PASK_TIP,BP_ZONA_PAV,BP_ZONOS_KODAS,U_INTENS,MAX_AUK_SK,PAGR_PASK,BP_OBJ_NR,SKLYPO_PLOTAS_M2,SUSIKIRTIMO_PLOTAS_M2,SUSIKIRTIMO_PROC
552000010529,440042526416,0.4562,KlaipÓdos r. sav. GargUdÖ m. Lenktoji g. 2,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,4561.54,4561.54,100.0
552000010601,440009108456,0.09,KlaipÓdos r. sav. GargUdÖ m.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,938.39,938.39,100.0
552000010769,440031692696,0.0612,KlaipÓdos r. sav. GargUdÖ m. KvietiniÖ g. 131,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,611.62,611.62,100.0
552000010801,440041401969,0.1812,KlaipÓdos r. sav. GargUdÖ m. Kretingos Plento g. 15A,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,1811.69,1811.69,100.0
552000020040,552000020040,0.2526,KlaipÓdos r. sav. GargUdÖ m. Treniotos g. 36,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,2526.88,2526.88,100.0
552000040035,552000040035,0.2341,KlaipÓdos r. sav. GargUdÖ m. PievÖ g. 22,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,2341.51,2341.51,100.0
552000050079,552000050079,0.1078,KlaipÓdos r. sav. GargUdÖ m. TopoliÖ g. 7,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,1082.61,1082.61,100.0
552000050117,440047279241,0.1,KlaipÓdos r. sav. GargUdÖ m. KNstuNio g. 33A,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,1000.01,1000.01,100.0
552000070009,440027009998,0.1305,KlaipÓdos r. sav. GargUdÖ m. Lalgirio g. 8,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,1304.78,1304.78,100.0
552000070177,552000070177,0.2099,KlaipÓdos r. sav. GargUdÖ m. Vasario 16-osios g. 34,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,2099.75,2099.75,100.0
552000070248,440021797984,0.058,KlaipÓdos r. sav. GargUdÖ m. Vytauto g. 19,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,579.88,579.88,100.0
552000080001,552000080001,0.066,KlaipÓdos r. sav. GargUdÖ m. LemaiNiÖ g. 30,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,665.3,665.3,100.0
552000080140,440004923906,0.1011,KlaipÓdos r. sav. GargUdÖ m. KvietiniÖ g. 35,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,1011.09,1011.09,100.0
552000090124,440012141160,0.0841,KlaipÓdos r. sav. GargUdÖ m.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,840.91,840.91,100.0
552000090151,440012089128,0.1108,KlaipÓdos r. sav. GargUdÖ m.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,1108.04,1108.04,100.0
552000090179,440012156331,0.1274,KlaipÓdos r. sav. GargUdÖ m.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,1273.88,1273.88,100.0
552000090289,551000050087,1.7869,KlaipÓdos r. sav. GargUdÖ m.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,17869.1,17869.1,100.0
552000090317,440008681818,0.1253,KlaipÓdos r. sav. GargUdÖ m. SaulÓs g. 4,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,1252.92,1252.92,100.0
552000090356,551000050018,12.0,KlaipÓdos r. sav. GargUdÖ m.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,119409.36,119409.35,100.0
552000090356,551000050018,12.0,KlaipÓdos r. sav. GargUdÖ m.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,202,119409.36,0.0,0.0
552000090474,440030547145,0.029,KlaipÓdos r. sav. GargUdÖ m.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,289.81,289.81,100.0
552000090487,440032218523,0.1135,KlaipÓdos r. sav. GargUdÖ m. Vakaro g. 19,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,199,1134.51,1134.51,100.0
552000100038,552000100038,0.1095,KlaipÓdos r. sav. GargUdÖ m. KlaipÓdos g. 68,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,1094.62,1094.62,100.0
552000100063,552000100063,0.0927,KlaipÓdos r. sav. GargUdÖ m. LemaitÓs g. 31,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,927.49,927.49,100.0
552000100070,552000100070,0.112,KlaipÓdos r. sav. GargUdÖ m. J. Janonio g. 12,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,1120.41,1120.41,100.0
552000100086,552000100086,0.0761,KlaipÓdos r. sav. GargUdÖ m. KlaipÓdos g. 44,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,761.55,761.55,100.0
552000100105,440020772401,0.0853,KlaipÓdos r. sav. GargUdÖ m. LemaitÓs g. 21,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,852.72,852.72,100.0
552000110209,440004795431,0.08,KlaipÓdos r. sav. GargUdÖ m. KnygneÕiÖ g. 19,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,800.32,800.32,100.0
552000140021,552000140021,0.1274,KlaipÓdos r. sav. GargUdÖ m. J. BasanaviNiaus g. 5,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,1274.6,1274.6,100.0
552000140084,552000140084,0.7595,KlaipÓdos r. sav. GargUdÖ m. BirutÓs g. 4,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,7600.64,7600.64,100.0
552000140084,552000140084,0.7595,KlaipÓdos r. sav. GargUdÖ m. BirutÓs g. 4,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,7600.64,0.0,0.0
552000150150,552000150150,0.0598,KlaipÓdos r. sav. GargUdÖ m. Skinijos tak. 16,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,543.88,543.88,100.0
552000150224,440029598290,0.0118,KlaipÓdos r. sav. GargUdÖ m. Paminijo tak. 16,610,"Bendro naudojimo erdvių, atskirųjų želdynų zona",U_BZ_F,"0,05",0,KT,195,118.03,68.96,58.43
552000150224,440029598290,0.0118,KlaipÓdos r. sav. GargUdÖ m. Paminijo tak. 16,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,118.03,49.07,41.57
552000150260,552000150260,0.0495,KlaipÓdos r. sav. GargUdÖ m. Dvarelio tak. 39,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,494.87,494.87,100.0
552000170259,552000140212,0.1576,KlaipÓdos r. sav. GargUdÖ m. J. BasanaviNiaus g. 82,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,1575.77,1575.77,100.0
552000170259,552000140212,0.1576,KlaipÓdos r. sav. GargUdÖ m. J. BasanaviNiaus g. 82,995,Intensyvaus užstatymo gyvenamoji zona,U_GG_I_F,2,0,KT,197,1575.77,0.0,0.0
552000180027,552000180027,0.0582,KlaipÓdos r. sav. GargUdÖ m. Derliaus tak. 7,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,582.26,582.26,100.0
552000180086,552000180086,0.05,KlaipÓdos r. sav. GargUdÖ m. SerbentÖ tak. 10,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,500.42,500.42,100.0
552000180105,552000180105,0.05,KlaipÓdos r. sav. GargUdÖ m. ObelÖ tak. 8,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,510.87,510.87,100.0
552000180177,552000180177,0.0998,KlaipÓdos r. sav. GargUdÖ m. BokÕto tak. 17,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,1000.3,1000.3,100.0
552000180237,552000180237,0.0431,KlaipÓdos r. sav. GargUdÖ m. VaismedUiÖ tak. 6,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,430.97,430.97,100.0
552000180318,552000180318,0.0428,KlaipÓdos r. sav. GargUdÖ m. StatybininkÖ tak. 22,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,196,395.25,395.25,100.0
552000190002,552000190002,5.9336,KlaipÓdos r. sav. GargUdÖ m. StatybininkÖ g. 5,995,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,215,4224.99,4224.99,100.0
552000190084,440039673046,0.1269,KlaipÓdos r. sav. GargUdÖ m. Gamyklos g. 27,995,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,215,1268.54,1268.54,100.0
552000200135,552000200135,0.05,KlaipÓdos r. sav. GargUdÖ m. Lemasis tak. 12,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,233,515.3,515.3,100.0
552300020095,552300020095,0.15,KlaipÓdos r. sav. GinduliÖ k. Vylingio g. 11,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1500.55,1500.55,100.0
552300020097,552300020097,0.15,KlaipÓdos r. sav. GinduliÖ k. Vylingio g. 9,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1500.48,1500.48,100.0
552300020126,552300020126,0.2267,KlaipÓdos r. sav. GinduliÖ k.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,2266.8,2266.8,100.0
552300020318,440002053572,0.162,KlaipÓdos r. sav. GinduliÖ k. SaulÓs g. 7,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1620.12,1620.12,100.0
552300020345,440002592560,1.53,KlaipÓdos r. sav. GinduliÖ k.,610,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,365,15300.33,15300.33,100.0
552300020525,440008861081,0.1207,KlaipÓdos r. sav. GinduliÖ k. LiepÖ g. 14B,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1207.38,1207.38,100.0
552300020750,440017835578,0.0701,KlaipÓdos r. sav. GinduliÖ k. LiedÖ g. 2A,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,700.57,700.57,100.0
552300020791,440019754559,0.1878,KlaipÓdos r. sav. GinduliÖ k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1878.17,1878.17,100.0
552300021011,440030065388,0.1105,KlaipÓdos r. sav. GinduliÖ k. AitvarÖ g. 23,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1104.71,1104.71,100.0
552300021040,440039126146,0.0848,KlaipÓdos r. sav. GinduliÖ k. SparnÖ g. 16,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,848.22,848.22,100.0
552300030518,440015427397,0.06,KlaipÓdos r. sav. GinduliÖ k. AustÓjos g. 22,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,600.18,600.18,100.0
552300030626,440019972815,0.1616,KlaipÓdos r. sav. MartinÖ k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1616.17,1616.17,100.0
552300030654,440020626168,0.08,KlaipÓdos r. sav. MartinÖ k.,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,799.94,799.94,100.0
552300030661,440020628973,0.241,KlaipÓdos r. sav. MartinÖ k.,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,2410.15,2410.15,100.0
552300030677,440020629505,0.0825,KlaipÓdos r. sav. MartinÖ k. DinvieNiÖ g. 34,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,824.91,824.91,100.0
552300030795,440032193698,0.0928,KlaipÓdos r. sav. MartinÖ k. TenkyNiÖ g. 7,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,927.46,927.46,100.0
552300030872,440039387478,0.124,KlaipÓdos r. sav. MartinÖ k. KuosÖ g. 7,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1239.8,1239.8,100.0
552300030874,440039388886,0.1271,KlaipÓdos r. sav. MartinÖ k. KuosÖ g. 3,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1270.83,1270.83,100.0
552300040085,552300040085,1.08,KlaipÓdos r. sav. KlemiÕkÓs II k.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,10800.24,10800.24,100.0
552300040170,440004160583,0.6801,KlaipÓdos r. sav. KlemiÕkÓs II k.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,6800.41,6800.41,100.0
552300040450,440016268318,0.1415,KlaipÓdos r. sav. KlemiÕkÓs II k. Elmonos g. 2,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1415.06,1415.06,100.0
552300040459,440017943767,0.0902,KlaipÓdos r. sav. KlemiÕkÓs II k. SmeltaitÓs g. 39,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,901.55,901.55,100.0
552300040603,440022069183,0.0746,KlaipÓdos r. sav. KlemiÕkÓs II k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,745.56,745.56,100.0
552300040689,440024653204,0.29,KlaipÓdos r. sav. KlemiÕkÓs II k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,2845.95,2845.95,100.0
552300040732,440029191719,1.0,KlaipÓdos r. sav. KlemiÕkÓs II k.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,9999.6,9999.6,100.0
552300040765,440030782657,0.2728,KlaipÓdos r. sav. KlemiÕkÓs II k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,2724.32,2724.32,100.0
552300040776,440030783476,0.0707,KlaipÓdos r. sav. KlemiÕkÓs II k. AuÕrinÓs g. 4,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,707.38,707.38,100.0
552300040891,440046164836,0.0903,KlaipÓdos r. sav. KlemiÕkÓs II k. SmalupÓs g. 10,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,902.76,902.76,100.0
552300040940,440047112910,0.0861,KlaipÓdos r. sav. KlemiÕkÓs II k. GyventÓs g. 3,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,860.83,860.83,100.0
552300040964,440047868997,0.1,KlaipÓdos r. sav. KlemiÕkÓs II k. UosupÓnÖ g. 1,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,999.89,999.89,100.0
552300050055,440002072080,4.4052,KlaipÓdos r. sav. BaukÕtininkÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,404,44052.11,44052.11,100.0
552300050170,552300050170,2.88,KlaipÓdos r. sav. BaukÕtininkÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,411,28370.68,28370.68,100.0
552300050197,440049820713,0.5832,KlaipÓdos r. sav. LemgrindUiÖ k. Evos LabutytÓs g. 52,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,404,5832.58,5832.58,100.0
552300050369,440023983657,0.1529,KlaipÓdos r. sav. BaukÕtininkÖ k. BaukÕtkaralÓs g. 18,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,404,1529.31,1529.31,100.0
552300050412,440050777094,0.1372,KlaipÓdos r. sav. BaukÕtininkÖ k.,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,404,1371.96,1371.96,100.0
552300060353,440012769947,0.12,KlaipÓdos r. sav. LeliÖ k. GumbinÓs g. 13,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1200.19,1200.19,100.0
552300060449,440018623328,0.09,KlaipÓdos r. sav. LeliÖ k.,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,411,900.0,900.0,100.0
552300060518,440022152969,0.0945,KlaipÓdos r. sav. LeliÖ k. SkaisgiriÖ g. 50,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,945.12,945.12,100.0
552300060540,440022172583,0.0973,KlaipÓdos r. sav. LeliÖ k. SkaisgiriÖ g. 73,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,972.66,972.66,100.0
552300060739,440051571387,0.0981,KlaipÓdos r. sav. LeliÖ k. BarNiÖ g. 4,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,981.0,981.0,100.0
552300070019,552300070019,4.62,KlaipÓdos r. sav. KlausmyliÖ vs.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,46237.62,46237.62,100.0
552300070098,440009826833,0.023,KlaipÓdos r. sav. KlausmyliÖ vs.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,230.15,230.15,100.0
552300070100,440009826944,0.1,KlaipÓdos r. sav. KlausmyliÖ vs. ¾ilko g. 6,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,999.82,999.82,100.0
552300070273,440027562309,0.1219,KlaipÓdos r. sav. LeliÖ k. Eitk×nÖ g. 7,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1219.29,1219.29,100.0
552300070342,440046063398,0.1044,KlaipÓdos r. sav. KlausmyliÖ vs. VikiÖ g. 15,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1044.19,1044.19,100.0
552300070351,440046061268,0.1062,KlaipÓdos r. sav. KlausmyliÖ vs. VikiÖ g. 33,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1061.79,1061.79,100.0
552300080064,552300080064,0.069,KlaipÓdos r. sav. LeliÖ k. AlyvÖ g. 7,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,689.95,689.95,100.0
552300080134,552300080134,0.0612,KlaipÓdos r. sav. LeliÖ k. RugiagÓliÖ g. 38,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,611.86,611.86,100.0
552300080168,552300080168,0.06,KlaipÓdos r. sav. LeliÖ k. RugiagÓliÖ g. 27,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,598.21,598.21,100.0
552300090386,440052689320,0.3166,KlaipÓdos r. sav. KlausmyliÖ vs. Klauso Mal×no g. 1,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,3166.29,3166.29,100.0
552500010041,552500010041,5.73,KlaipÓdos r. sav. GirininkÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,107,9896.0,6300.76,63.67
552500010041,552500010041,5.73,KlaipÓdos r. sav. GirininkÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,73,9896.0,3595.24,36.33
552500010132,440014591667,2.0,KlaipÓdos r. sav. GirininkÖ k. PamiÕkÓs g. 13,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,73,19999.81,19999.81,100.0
552500020195,440014694787,0.305,KlaipÓdos r. sav. GirininkÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,72,3052.26,3052.26,100.0
552500020223,440016929274,0.38,KlaipÓdos r. sav. GirininkÖ k. Tvenkinio g. 11,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,72,3515.29,3515.29,100.0
552500020241,440016958144,0.38,KlaipÓdos r. sav. GirininkÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,72,3647.83,3647.83,100.0
552500020281,440024057460,5.1261,KlaipÓdos r. sav. GirininkÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,70,51261.17,51261.17,100.0
552500030061,440046225443,0.3987,KlaipÓdos r. sav. GirininkÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,70,3987.3,3987.3,100.0
552500040172,440007821714,1.0,KlaipÓdos r. sav. AntkopNio k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,59,10491.79,9834.17,93.73
552500040172,440007821714,1.0,KlaipÓdos r. sav. AntkopNio k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,66,10491.79,374.46,3.57
552500040172,440007821714,1.0,KlaipÓdos r. sav. AntkopNio k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,60,10491.79,283.16,2.7
552500040198,440009579797,2.41,KlaipÓdos r. sav. AntkopNio k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,70,25347.47,19296.13,76.13
552500040198,440009579797,2.41,KlaipÓdos r. sav. AntkopNio k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,60,25347.47,5931.99,23.4
552500040198,440009579797,2.41,KlaipÓdos r. sav. AntkopNio k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,59,25347.47,119.35,0.47
552500040251,440016964495,0.7,KlaipÓdos r. sav. KiaulakiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,66,6784.74,6784.74,100.0
552500050040,552500050040,4.0,KlaipÓdos r. sav. StirbiÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,74,38141.95,37777.91,99.05
552500050040,552500050040,4.0,KlaipÓdos r. sav. StirbiÖ k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,75,38141.95,364.04,0.95
552500050075,552500050075,10.0,KlaipÓdos r. sav. StirbiÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,74,98785.13,90845.59,91.96
552500050075,552500050075,10.0,KlaipÓdos r. sav. StirbiÖ k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,73,98785.13,6090.16,6.17
552500050075,552500050075,10.0,KlaipÓdos r. sav. StirbiÖ k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,75,98785.13,1849.37,1.87
552500050099,440003393406,13.59,KlaipÓdos r. sav. StirbiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,60,133861.06,101965.2,76.17
552500050099,440003393406,13.59,KlaipÓdos r. sav. StirbiÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,59,133861.06,27005.79,20.17
552500050099,440003393406,13.59,KlaipÓdos r. sav. StirbiÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,74,133861.06,2685.5,2.01
552500050099,440003393406,13.59,KlaipÓdos r. sav. StirbiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,75,133861.06,2204.58,1.65
552500050114,440004411952,0.86,KlaipÓdos r. sav. StirbiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,73,8566.56,8566.56,100.0
552500050185,440016462514,4.150000000000001,KlaipÓdos r. sav. AntkopNio k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,75,40200.91,32947.53,81.96
552500050185,440016462514,4.150000000000001,KlaipÓdos r. sav. AntkopNio k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,60,40200.91,7253.37,18.04
552500060131,440005932414,0.37,KlaipÓdos r. sav. StirbiÖ k. BroUiÖ g. 15,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,77,3577.52,3577.52,100.0
552500070147,440009643632,0.72,KlaipÓdos r. sav. BroUiÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,102,7233.68,7233.68,100.0
552500080042,552500080042,11.4346,KlaipÓdos r. sav. RuigiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,586,114345.9,114345.9,100.0
552500080105,440003235716,2.9292,KlaipÓdos r. sav. BroUiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,1;0,8***",0,Z;KT,81,29291.94,29148.09,99.51
552500080105,440003235716,2.9292,KlaipÓdos r. sav. BroUiÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,102,29291.94,143.85,0.49
552500080115,440004155773,4.230000000000001,KlaipÓdos r. sav. BroUiÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,102,42236.96,41151.02,97.43
552500080115,440004155773,4.230000000000001,KlaipÓdos r. sav. BroUiÖ k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,586,42236.96,1085.94,2.57
552500080137,440006954450,0.87,KlaipÓdos r. sav. BroUiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,1;0,8***",0,Z;KT,81,8713.52,8713.52,100.0
552500080138,440007417852,2.47,KlaipÓdos r. sav. RuigiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,586,24800.93,24800.93,100.0
