SKLYPO_ID,past_proc
555800050819,0.0
554500030376,0.0
555800060061,0.0
551300140259,13.78
555800130925,0.0
552300040749,0.0
551000020024,0.0
555200130838,0.0
550800020122,0.0
555800051151,0.0
554400020815,0.0
556800050337,0.0
556800050053,0.0
550800010250,0.0
550800010263,0.0
555800052346,0.0
552300060113,0.0
551300090040,0.0
552300050173,0.0
551000030607,0.0
555500010161,0.0
553500030520,0.0
552300020828,0.0
551300120037,0.0
552000130150,0.0
555500010330,0.0
553000051149,0.0
552300040297,0.0
555200100366,0.0
553000050895,0.0
553000051148,0.0
551300060066,0.0
555800052195,0.0
555800040898,0.0
556500040085,0.0
555200090491,0.0
553500050558,0.0
555800051732,0.0
550100010407,0.0
555800040265,0.0
552000090445,0.0
553500050052,0.0
553800040151,0.0
552800030340,0.0
554400130580,0.0
556800100137,0.0
553800040021,0.0
552800010794,0.0
552800010857,0.0
555300010054,0.0
552800041027,0.0
554500040181,0.0
555800050558,0.0
555800052318,0.0
552000150233,0.0
550500040320,0.0
551300060116,0.0
555800030079,0.0
555900010085,0.0
555500050594,0.0
552800041169,0.0
556800070093,0.0
555200020177,0.0
554400060421,0.0
556800040024,0.0
551500030095,0.0
552000010773,0.0
552500050232,0.0
556300070267,0.0
552500040163,0.0
555200040159,0.0
554400040084,0.0
555800160239,0.0
552000090501,0.0
555800020540,0.0
554400020950,0.0
552500050234,0.0
553000051152,0.0
551300050109,0.0
555200100111,0.0
554400020902,0.0
555800060352,0.0
556800010138,0.0
555500020098,0.0
556500030346,0.0
553800150063,0.0
555800071218,0.0
554400051140,0.0
555800052175,0.0
554300050521,0.0
554400070256,0.0
552000010145,0.0
553300050228,0.0
552800060327,0.0
551300040145,0.0
553800010242,0.0
554400200113,0.0
552800010241,0.0
555200100076,0.0
553500020070,0.0
552500020267,0.0
553000051091,0.0
554400020208,0.0
555800052118,0.0
555800052106,0.0
551500020237,0.0
555800051755,0.0
555800130343,0.0
551800040338,0.0
552000200178,0.0
551000051488,0.0
554400270063,0.0
555800140418,0.0
554400130496,0.0
555200130810,0.0
555800060421,0.0
555800060133,0.0
555200070019,0.0
555200130526,0.0
555300010190,0.0
555000010207,0.0
552000070170,0.0
555800071248,0.0
553000050444,0.0
553000050561,0.0
552800030160,0.0
554400140082,0.0
552300020934,0.0
554400051050,0.0
550100010045,0.0
550100010072,0.0
550100010072,0.0
555800130290,0.0
552500060107,0.0
554400060231,0.0
553800140328,0.0
553800030231,0.0
551000020609,0.0
552000150264,0.0
556500010142,0.0
553000050321,0.0
553000050718,0.0
551500040259,0.0
555800140264,0.0
555800140264,0.0
555800140264,0.0
555800140264,0.0
551800070116,0.0
555800030235,0.0
550500030072,0.0
550500030069,0.0
550300080107,0.0
550100010512,0.0
553800140124,0.0
553300020198,0.0
550100010605,0.0
555200130760,0.0
554500020047,0.0
555500020303,0.0
550300020204,0.0
555200010428,0.0
556300070100,0.0
555800020046,0.0
552300060665,0.0
554400050106,0.0
550300050159,0.0
550300050188,0.0
556800090640,0.0
556800080235,0.0
551000020403,0.0
552000020025,0.0
555800060112,0.0
551300230608,0.0
555300020108,0.0
556800110305,0.0
553300040418,0.0
554400270006,0.0
555800071206,0.0
551300130160,0.0
551800070354,0.0
554400050872,0.0
556800070222,0.0
553800010271,0.0
555800130288,0.0
554400200204,0.0
555200100392,0.0
550300080079,0.0
555900020306,0.0
555800071225,0.0
551300210826,0.0
553300010298,0.0
551300230187,0.0
550100030061,0.0
552000080137,0.0
555800060183,0.0
555800060283,0.0
550500030298,87.06
555200010505,0.0
552000070009,0.0
554400120117,0.0
551300060295,0.0
551300160007,0.0
554400270092,0.0
552000090434,0.0
554400050149,0.0
556800070090,0.0
552000190061,0.0
555800140765,0.0
553500030508,0.0
551300170140,0.0
555800140781,0.0
552000080132,0.0
554400120023,0.0
555800130242,0.0
554400130502,0.0
554400040227,0.0
552300070253,0.0
555800040185,0.0
552000090288,0.0
552300030767,0.0
551300140279,0.0
552300060329,0.0
552000150078,0.0
556800090289,0.0
554400130676,0.0
556800100230,0.0
551500030090,0.0
552500040221,0.0
556500030003,0.0
554400120015,0.0
555200110125,0.0
551000030154,0.0
552300040428,0.0
555200010366,0.0
555800030035,0.0
551300060302,0.0
555800010141,0.0
552000080017,0.0
551300210579,0.0
551500040122,0.0
553800050196,0.0
555800130590,0.0
554400030042,0.0
551300150372,0.0
553500010359,0.0
552000060101,0.0
555800020197,0.0
552000010735,0.0
550500010471,0.0
555800050759,0.0
554400270008,0.0
555200120561,0.0
553800030646,0.0
554400180104,0.0
554400080248,0.0
555800140022,0.0
555800140034,0.0
555200030104,0.0
552800010484,0.0
552000150527,0.0
552000030067,0.0
555800130599,0.0
552800020100,0.0
556870010011,0.0
555900010288,0.0
554400170202,0.0
555200121144,0.0
550500030221,0.0
553000010146,0.0
554400050891,0.0
550100020173,0.0
552300040646,0.0
556300020004,0.0
552300020544,0.0
555800071216,0.0
551800080214,0.0
553500010009,0.0
551500020164,0.0
552500040175,0.0
550500030275,100.0
552300060495,0.0
555200020061,0.0
556800120437,0.0
552300050320,0.0
552300060644,0.0
551300040220,0.0
551000040716,0.0
553500040898,0.0
551300110239,0.0
554400060417,0.0
555300030246,0.0
553800120286,0.0
551300050346,0.0
555800050622,0.0
555200120117,0.0
552300060627,0.0
552300060591,0.0
555200010161,0.0
554500010086,0.0
551800020019,0.0
555200121159,0.0
551300230433,0.0
550500030022,0.0
551000051295,0.0
551300210451,0.0
553000051107,0.0
550300020182,0.0
551000051276,0.0
553500020047,0.0
553000050711,0.0
550500040109,0.0
551500030089,0.0
554400190041,0.0
551300230050,0.0
554500040248,0.0
555200110187,0.0
551000051296,0.0
550300010560,0.0
554400070122,0.0
554500040001,0.0
551500030102,0.0
554500010412,0.0
551000051274,0.0
554300040024,0.0
556800010190,0.0
555800051264,0.0
552000090229,0.0
554400051185,0.0
553800130278,0.0
552000010783,0.0
552000010742,0.0
551300040078,100.0
555200010145,52.08
554400021180,0.0
