senas_idx,naujas_idx,persidengimo_plotas_m2,persidengimo_proc_nuo_seno,persidengimo_proc_nuo_naujo,db_sklypo_id,db_unik_id,db_kadastro_nr,atviru_unikalus_nr,atviru_kadastro_nr,atviru_plotas
35209,30550,21067.084190913985,99.9999999999331,99.99999999944757,553800110044,,,440052287253,5538/0011:0044,2.1067
35210,94587,600.2223115026833,99.99860245435276,99.99999999960654,555200130553,,,555200130553,5552/0013:0553,0.0600
35211,6480,699.0546999585331,99.99999999700853,99.99999999414987,552000200103,,,552000200103,5520/0020:0103,0.0699
35212,9373,572.517910992936,99.9999999978789,98.67704693521797,555200120145,,,555200120145,5552/0012:0145,0.0580
35213,16516,1093.5181270976893,99.99973572985652,99.9999599822494,552000050112,,,440031964499,5520/0005:0112,0.1093
35214,15965,2085.1096054297786,99.99999999305167,99.99999999901318,550300060264,,,440009283758,5503/0006:0264,0.2085
35215,63707,1352.8646020051995,99.99992371921749,99.99981635203733,550300060300,,,440022483509,5503/0006:0300,0.1353
35216,28375,4211.6248050191625,99.99999999801828,99.9999999997216,555000060040,,,555000060040,5550/0006:0040,0.4100
35217,39897,15296.691249819867,99.99999999684275,99.99999999895799,553500030042,,,553500030042,5535/0003:0042,1.5296
35218,64505,2330.425930407084,99.99999999664509,99.99999999647083,553500040883,,,440023129699,5535/0004:0883,0.2331
35219,71438,9260.99169543861,99.99999999970018,99.99999999961614,550300070210,,,440004827247,5503/0007:0210,0.9261
35220,97711,304.21069998991436,99.9999999938677,99.9999999967861,552000150221,,,552000150221,5520/0015:0221,0.0304
35221,84690,19999.98357386484,99.99999999953728,99.9999999992658,550500010452,,,440023086424,5505/0001:0452,2.0000
35222,40150,2860.0897619536067,99.99999999858422,99.99902769601246,556300040298,,,440011666565,5563/0004:0298,0.2500
35223,44415,1525.678594534028,99.99997470056596,99.99630267067342,552300041030,,,440050246327,5523/0004:1030,0.1526
35224,74354,18339.39479988834,100.0,99.9999999996706,552500010110,,,440008933039,5525/0001:0110,1.8100
35225,28607,1026.603681975975,95.31266916023364,89.5518649359261,551300030212,,,440065661858,5513/0003:0321,0.1146
35226,41720,592.777951974278,96.8425567352321,98.83278647381134,551300210541,,,551300210541,5513/0021:0541,0.0600
35227,15199,810.0974914541306,99.99999999920385,99.99999999511589,554400170022,,,554400170022,5544/0017:0022,0.0810
35228,26,579.7740545020397,99.99999999775703,99.9999999994132,555200120954,,,555200120954,5552/0012:0954,0.0585
35229,17926,20000.455309449128,99.99999999946031,99.99999999981672,554300020119,,,554300020119,5543/0002:0119,2.0000
35230,75323,609.4141500049327,99.41796813009321,99.99999999966475,554400200377,,,554400200377,5544/0020:0377,0.0599
35231,34594,2000.1717019832633,99.99999999747826,99.99999999911229,552800020067,,,440027111380,5528/0002:0067,0.2000
35232,42569,11270.378538839504,99.99999999872198,99.9999999989574,555200030154,,,440006630417,5552/0003:0154,1.1272
35233,49523,51161.2163264664,99.99999999982387,99.99999999990555,555200090127,,,555200090127,5552/0009:0127,5.1151
35234,63448,4712.641249922207,99.99999999833969,99.99999999845316,556800020267,,,440022731395,5568/0002:0267,0.5300
35235,28770,1007.381699990998,99.99999999931039,99.99999999791326,554400050442,,,554400050442,5544/0005:0442,0.1007
35236,3262,4749.321002800954,99.99999999926703,6.972694914848497,556300010111,,,556300010111,5563/0001:0111,6.5800
35237,3262,63363.81259601497,99.99999999964825,93.02730508489138,556300010111,,,556300010111,5563/0001:0111,6.5800
35238,76259,135.03419997961714,99.99999999974528,99.99999998130653,551000050290,,,440028149442,5510/0005:0290,0.0135
35239,44921,2253.116683248184,99.99937852285072,99.99841482478993,552300040841,,,440042382947,5523/0004:0841,0.2253
35240,66477,574.3683169599703,99.99999999479023,99.99999999323983,554400130087,,,440027172898,5544/0013:0087,0.0574
35241,30042,590.4880239867238,99.99999999983368,99.99999999697783,554400130447,,,554400130447,5544/0013:0447,0.0590
35242,82201,647.3837487139087,99.99500062014982,99.99510109147116,554400270075,,,554400270075,5544/0027:0075,0.0647
35243,30769,12369.149864995445,99.99999999945393,99.99999999941956,555300040132,,,440027988843,5553/0004:0132,1.2369
35244,90839,4447.840342986521,99.99999999820429,99.99999999968847,556300060477,,,440011788826,5563/0006:0477,0.4200
35245,27483,841.4308499925976,99.99999999713746,99.9999999987969,555800052077,,,440028226886,5558/0005:2077,0.0841
35246,1858,675.9998999863898,99.99999999664271,99.99999999998771,551300010156,,,551300010156,5513/0001:0156,0.0676
35247,87872,20999.322601889962,99.9999999996048,99.99999999937332,553300010294,,,440027292277,5533/0001:0294,2.1000
35248,65459,16587.671041162877,99.99999999970447,99.99999999937602,552500050221,,,440022731319,5525/0005:0221,1.6700
35249,4365,621.6551099893088,99.9999999978243,99.99999999964218,554400170129,,,554400170129,5544/0017:0129,0.0622
35250,86342,23366.658773048297,99.99999999932695,99.99999999947407,550100010095,,,440003922229,5501/0001:0095,2.2900
35251,5741,5140.643599926575,99.99999999762422,99.99999999940742,554400020352,,,554400020352,5544/0002:0352,0.5141
35252,15243,49232.13911023751,99.99999999962508,99.99999999943117,553300040058,,,553300040058,5533/0004:0058,5.2800
35253,59109,32837.42410480794,99.99999999876277,99.99999999965094,553300040359,,,440015994479,5533/0004:0359,3.4000
35254,28752,4150.757832886205,99.99999999884896,99.99999999723119,552300020122,,,552300020122,5523/0002:0122,0.4151
35255,94411,45640.488089705,99.74939315578722,98.61346592108764,551800060373,,,440023441701,5518/0006:0373,4.2800
35256,97774,2100.41579997631,99.99999999855062,99.99999999900315,556300050286,,,440015432530,5563/0005:0286,0.2100
35257,2896,6764.162499928207,99.9999999995505,99.99999999899843,555200010408,,,440022337475,5552/0001:0408,0.6764
35258,84265,958.8558999964816,100.00000000043904,100.00000000017725,553800010022,,,440027839074,5538/0001:0022,0.0959
35259,72067,36915.30420463657,99.99999999938663,99.99999999899998,553300020049,,,553300020049,5533/0002:0049,3.6915
35260,22372,26975.152071613662,99.99999999928426,99.9999999991128,550800020015,,,440027575924,5508/0002:0015,2.6962
35261,81993,2816.0082623645794,100.00000000007523,99.9999999979592,550800030158,,,550800030158,5508/0003:0158,0.2900
35262,35947,620.0406499916251,99.99999999528566,99.9999999988592,551300030184,,,551300030184,5513/0003:0184,0.0620
35263,69498,9939.21603260026,99.99999999980125,99.99999999926654,555200110110,,,440006096640,5552/0011:0110,1.0000
35264,66886,634.3822000065734,99.99999999963646,99.99999999930834,550500040003,,,550500040003,5505/0004:0003,0.0634
35265,65487,1466.8857762393216,92.23046583781095,97.79684135842611,551800040255,,,440006694671,5518/0004:0255,0.1500
35266,56617,1618.2863930161416,99.99999999769545,99.99999999956857,550800030251,,,440015855940,5508/0003:0251,0.1600
35267,30496,10960.242249986812,99.99999999920365,99.99999999983845,556800060166,,,440002032506,5568/0006:0166,1.0960
35268,20542,646.7951889354418,99.99989616742319,99.99483463301112,553800030550,,,553800030550,5538/0003:0550,0.0647
35269,23735,2130.884465001686,99.9999999979397,99.99999999997941,554400020490,,,440005586647,5544/0002:0490,0.2131
35270,96645,1062.6827499944966,99.99999999815455,99.9999999998932,553500050372,,,440008526385,5535/0005:0372,0.1063
35271,28204,615.5548499774171,99.9999999968764,99.99999999883286,551300170018,,,551300170018,5513/0017:0018,0.0616
35272,23129,424.4031074911707,99.99999999725307,99.99999999820555,554800040045,,,440005918962,5548/0004:0045,0.0424
35273,65271,635.2235308125602,99.99999999676177,99.99999999729671,551300230415,,,551300230415,5513/0023:0415,0.0610
35274,29558,601.7826616710094,99.99999999539283,99.99999999998538,551300100161,,,551300100161,5513/0010:0161,0.0600
35275,67397,655.306599972992,100.0000000004032,99.99999999443263,553800010264,,,553800010264,5538/0001:0264,0.0600
35276,28858,23774.371555363952,99.99999999910467,99.99999999964176,550500010543,,,440027536474,5505/0001:0543,2.3774
35277,49920,615.8326999791503,99.99999999667483,99.99999999832275,553800050322,,,553800050322,5538/0005:0322,0.0616
35278,28395,49618.31655084563,98.96970453874661,94.63600389715961,556300030005,,,556300030005,5563/0003:0005,5.2430
35279,35204,16776.327529876053,99.99999999943849,99.99999999938677,555800040249,,,440007121157,5558/0004:0249,1.6776
35280,15580,1626.973826636015,99.68760808091939,99.46468438530118,556300040063,,,556300040063,5563/0004:0063,0.1570
35281,23025,1499.9612399912053,99.99999999910561,99.99999999817143,552300060233,,,440005458868,5523/0006:0233,0.1500
35282,94129,1825.1525000011502,99.99999999834034,99.99999999939978,551000030130,,,440027365642,5510/0003:0130,0.1825
35283,16885,803.411399993052,99.9999999979513,99.9999999988058,554400160048,,,554400160048,5544/0016:0048,0.0803
35284,28261,33000.318859877065,99.99999999952945,99.99999999982857,555500010382,,,440037898560,5555/0001:0382,3.3000
35285,24910,28053.38802530951,99.99999999982687,99.9999999992864,554400050270,,,554400050270,5544/0005:0270,2.8053
35286,47718,1527.1122939399215,99.99991251126367,99.99791183928556,553000040441,,,440014594880,5530/0004:0441,0.1527
35287,26910,593.0118499883929,99.99999999611785,99.99999999815239,551300050026,,,551300050026,5513/0005:0026,0.0593
35288,30407,25106.184835906304,99.4892967002778,98.10507784014206,553300010207,,,440006112463,5533/0001:0207,2.5000
35289,85274,601.4027499979038,97.24896159264317,99.99999999961285,554400130624,,,554400130624,5544/0013:0624,0.0601
35290,77891,69034.39434988762,99.99999999994229,99.99999999981671,553300020311,,,440027329435,5533/0002:0311,6.9034
35291,15505,1240.0013809967006,99.99999999810815,99.99979903137135,552800060085,,,440027038626,5528/0006:0085,0.1240
35292,24634,24327.16181342354,88.72376483901463,98.46442204470853,553800110214,,,440014866283,5538/0011:0214,2.5000
35293,93830,8400.219658017124,99.99999999876017,99.99921093833304,554500010117,,,440026930789,5545/0001:0117,0.8400
35294,63133,1118.4139759710429,99.99999999927726,99.9999999997512,550500030266,,,550500030266,5505/0003:0266,0.1118
35295,41429,615.8393999976183,99.99999999680061,99.9999999994262,551300210922,,,551300210922,5513/0021:0922,0.0600
35296,84491,749.8061999771702,99.99999999373793,99.99999999933368,552800100156,,,552800100156,5528/0010:0156,0.0750
35297,47374,10719.844149977624,99.99999999918823,99.99999999995768,553300040304,,,440008806113,5533/0004:0304,1.0720
35298,1338,619.904431913725,98.2707010065892,96.91536224504493,554400170043,,,554400170043,5544/0017:0043,0.0640
35299,58175,8264.903149922304,100.0,99.99999999934558,555200080056,,,440027348628,5552/0008:0056,0.8265
35300,85115,11904.169549971564,99.9999999998369,99.99999999920736,553300010295,,,440027292399,5533/0001:0295,1.1904
35301,42449,605.3806999867168,99.9999999943403,99.99999999724476,551300180109,,,551300180109,5513/0018:0109,0.0606
35302,52929,1265.1861494598731,99.99999999988506,99.99999999611758,553800150325,,,440009882822,5538/0015:0325,0.1200
35303,23065,24169.21477215105,99.99999999968094,99.99999999979697,555000030170,,,440017194460,5550/0003:0170,2.4000
35304,93980,26501.83997235024,99.99999999929253,99.999999999637,553800140142,,,553800140142,5538/0014:0142,2.6502
35305,74302,665.296130985537,99.99967132668267,99.96031658649886,552000080001,,,552000080001,5520/0008:0001,0.0660
35306,14894,627.8723833358788,99.99999999619008,99.9999999982405,551300230453,,,551300230453,5513/0023:0453,0.0605
35307,26967,338.72019999562553,100.00000000016153,1.0942685678792485,555800020011,,,555800020133,5558/0002:0133,3.4800
35308,63432,655.8726837130242,99.99999999954882,99.99999999305759,554400190293,,,554400190293,5544/0019:0293,0.0600
35309,81298,3954.380631526382,99.26122872471402,98.5002331965741,550800030266,,,440017959682,5508/0003:0266,0.4200
35310,78870,1851.3993850565414,99.99999999654169,99.99999999810996,556800020050,,,556800020050,5568/0002:0050,0.1851
35311,18086,1951.0099786783726,99.99999999897156,99.99999999914112,550500010340,,,440013758504,5505/0001:0340,0.1951
35312,87450,10916.602234285545,99.99999999871994,99.99999999785277,550500010298,,,440012301232,5505/0001:0298,1.0917
35313,9174,929.0658345111942,93.97421094539075,99.87774545588897,554400170178,,,554400170178,5544/0017:0178,0.0930
35314,13207,615.9632999682583,99.99999999753564,99.99999999506606,553800020243,,,553800020243,5538/0002:0243,0.0616
35315,21986,10003.526225614696,99.99999999964014,100.0000000000692,550300090025,,,550300090025,5503/0009:0025,1.0000
35316,93317,647.5275707074929,99.99999999713211,99.99999999696874,553800020481,,,553800020481,5538/0002:0481,0.0600
35317,30658,2079.218120302119,99.99999999814234,99.99999999835319,552000190073,,,440026553415,5520/0019:0073,0.2080
35318,62855,6951.129210725589,99.99999999624751,99.99999999956314,555000020198,,,440003594081,5550/0002:0198,0.7100
35319,1250,4700.4947499168775,99.99999999925248,99.99999999757655,556300010308,,,440006961744,5563/0001:0308,0.4701
35320,5068,1024.7156009534283,99.99933889607348,99.99999999987521,553500030504,,,440026447156,5535/0003:0504,0.1025
35321,84848,946.2241999916814,99.9999999973297,99.99999999882925,554500040586,,,440026954981,5545/0004:0586,0.0946
35322,89599,162347.5470683582,99.86815455135705,99.99999995914835,552500060169,,,440009106034,5525/0006:0169,16.4000
35323,34757,427.1969368663499,56.99145475674893,67.80660517112966,554400200085,,,554400200085,5544/0020:0085,0.0630
35324,92436,1072.9329499715423,99.9999999985921,99.99999999911215,554500040576,,,440026952810,5545/0004:0576,0.1073
35325,30027,609.7372999571189,99.9999999978841,99.99999999266159,551300030062,,,551300030062,5513/0003:0062,0.0610
35326,15287,13654.842674848012,99.99999999935967,99.99999999958253,556800050141,,,440000486179,5568/0005:0141,1.4000
35327,79900,677.0987611010011,99.80832673886235,97.91549310194938,551300080006,,,551300080006,5513/0008:0006,0.0600
35328,79123,551.353369982419,99.99999999460962,99.99999999555713,555800052554,,,440048969562,5558/0005:2554,0.0551
35329,81712,1193.41089996505,99.999999997584,99.99999999553421,554400060426,,,440026950627,5544/0006:0426,0.1193
35330,84831,937.248867247117,100.00000000002223,99.99999999654172,554400200452,,,554400200452,5544/0020:0452,0.0937
35331,55621,38665.35604999314,99.99999999999997,99.99999999986369,553800120066,,,553800120066,5538/0012:0066,3.8665
35332,21635,5620.227944583485,99.99999999955854,99.99999999924977,551800020064,,,551800020064,5518/0002:0064,0.5000
35333,39837,646.6224811912371,99.99999999993912,100.00000000078633,551300090029,,,551300090029,5513/0009:0029,0.0647
35334,43108,599.9390659953194,99.99999999833811,99.99999999844432,551300190337,,,440014700082,5513/0019:0337,0.0600
35335,96745,17869.103749963957,99.99999999943688,99.99995557411071,552000090289,,,551000050087,5520/0009:0289,1.7869
35336,33703,1110.6252499620123,99.99999999134171,99.9999999984924,552300040696,,,440026373317,5523/0004:0696,0.1111
35337,90444,1982.5071539899702,99.999999997771,99.9999999996586,552800020472,,,440015940331,5528/0002:0472,0.1982
35338,52133,1991.4951929837107,99.9999999992012,99.99999999818188,552800020467,,,440015939965,5528/0002:0467,0.1992
35339,62994,1000.1662339836225,99.9999999972729,99.99999999813353,552300030138,,,440026438557,5523/0003:0138,0.1000
35340,68009,64000.6984431094,99.9999999999223,99.99999999933232,555900010118,,,555900010118,5559/0001:0118,5.0900
35341,3872,1235.5512939495914,100.00000000001596,99.12109384524904,552000010649,,,440020035950,5520/0001:0649,0.1247
35342,19013,1800.4336999680136,99.99999999404162,99.99999999925654,555200050140,,,440004507824,5552/0005:0140,0.1800
35343,65049,23511.808856257554,96.7039915450328,90.32629136397249,555300040042,,,555300040042,5553/0004:0042,2.6030
35344,31815,35700.49667331937,99.99999999943088,99.99999999942898,556800050012,,,556800050012,5568/0005:0012,3.5701
35345,807,1763.3647999744187,99.99999999803225,99.99999999893132,550500010514,,,440025881323,5505/0001:0514,0.1763
35346,70773,6930.223966457663,99.99999999834628,99.99999999949604,551500050020,,,440026887796,5515/0005:0020,0.6930
35347,5738,640.2325034406178,99.99999999671665,99.99999999696855,550500060176,,,440001920412,5505/0006:0176,0.0627
35348,67357,1495.7454999773804,100.00000000003465,99.99999999820771,553800030464,,,553800030464,5538/0003:0464,0.1496
35349,15740,742.2985525286925,99.99999999871447,99.99999999714815,554400270118,,,554400270118,5544/0027:0118,0.0742
35350,19047,746.2125999808002,99.9999999974657,99.99999999743075,551300050007,,,551300050007,5513/0005:0007,0.0680
35351,88703,30497.700000605422,99.14466819385625,99.99615628923563,554500040007,,,554500040007,5545/0004:0007,2.9600
35352,32914,14065.593766364984,99.99999999965472,99.99999999880635,550100030114,,,550100030114,5501/0003:0114,1.4700
35353,85724,1467.2217999726217,99.9999999984007,99.99999999865761,551000030145,,,440025851734,5510/0003:0145,0.1467
35354,87471,606.678949980224,99.99999999505161,99.99999999723829,551300160060,,,551300160060,5513/0016:0060,0.0607
35355,4878,3200.0418989386894,99.99999999681361,99.99999999918431,552800030358,,,440012931068,5528/0003:0358,0.3200
35356,72138,8108.880485139193,99.99864937972795,99.99931094035321,552300041017,,,440050250494,5523/0004:1017,0.8109
35357,86172,13554.849499876718,99.99999999935825,99.99999999864957,556800050127,,,556800050127,5568/0005:0127,1.3555
35358,10852,52977.05493536929,99.99999999979731,99.99999999967304,550500050163,,,440006506849,5505/0005:0163,5.2977
35359,32958,586.51189998541,99.9999999996888,99.99999999632118,552000180028,,,552000180028,5520/0018:0028,0.0590
35360,71243,615.7228499942431,99.99999999754213,99.99999999885499,551300030124,,,551300030124,5513/0003:0124,0.0616
35361,13252,10129.342191817228,99.9999999977247,99.99999999923264,553300030066,,,553300030066,5533/0003:0066,1.0000
35362,37575,7723.815436653601,99.9999999999185,99.9999999985408,554400040279,,,440009540089,5544/0004:0279,0.7726
35363,58445,1302.5752219784777,99.99900615750389,99.99999999863884,553000050831,,,440015697426,5530/0005:0831,0.1303
35364,5209,606.1216194776819,99.99999999864755,99.99999999618723,555800130091,,,555800130091,5558/0013:0091,0.0606
35365,11108,598.0514999602882,99.99999999925747,99.9999999924281,551300210500,,,551300210500,5513/0021:0500,0.0600
35366,94942,1705.1115999567212,99.99999999939598,99.99999999802284,550500010492,,,440025863714,5505/0001:0492,0.1705
35367,88871,575.8546499789028,99.99999999925771,99.99999999318224,552800100024,,,552800100024,5528/0010:0024,0.0600
35368,10995,1540.6804999700416,99.9999999984514,99.99999999854215,554300050468,,,440010212420,5543/0005:0468,0.1541
35369,94509,1199.657659937129,99.99999999838771,99.99999999928457,551000050747,,,440011316286,5510/0005:0747,0.1200
35370,9351,10358.215686919617,99.99796745784101,99.9999999991068,556800110013,,,556800110013,5568/0011:0013,1.0355
35371,90336,608.2336499786287,99.99999999784073,99.999999997626,555200120319,,,555200120319,5552/0012:0319,0.0608
35372,86283,590.6808929875606,99.99999999876466,99.9999999976677,554400130438,,,554400130438,5544/0013:0438,0.0591
35373,89029,10200.265199890346,99.99899365372143,99.99999999931202,550300080206,,,440006484795,5503/0008:0206,1.0200
35374,82378,434.91882498223475,99.99999999861464,99.99999999825691,552000150295,,,552000150295,5520/0015:0295,0.0435
35375,97382,654.2188337762082,99.99999999991654,99.9999999958245,552000060028,,,552000060028,5520/0006:0028,0.0699
35376,53093,657.8694909592424,97.0684164444799,88.5835668266144,554400200385,,,440063780470,5544/0020:0531,0.0743
35377,22112,66363.32027995617,93.08847392683951,89.19764357704567,553300010003,,,553300010003,5533/0001:0003,7.4400
35378,56213,24246.55580954211,99.99999999958756,99.99999999964463,553800150205,,,553800150205,5538/0015:0205,2.4000
35379,85529,648.0439999846491,99.99999999437351,99.99999999874666,553800010003,,,440025766698,5538/0001:0003,0.0648
35380,66888,14454.935273268362,86.33282602382077,84.66356083797781,550300030040,,,550300030040,5503/0003:0040,1.7073
35381,81238,628.2227499908405,99.9999999968886,99.99999999809759,553800050365,,,553800050365,5538/0005:0365,0.0628
35382,36794,1222.5481638523688,99.99844146654368,99.99980138640973,555800070041,,,440025537371,5558/0007:0041,0.1223
35383,39776,1067.8479130611213,98.76678243491672,99.37380126642049,552000140019,,,552000140019,5520/0014:0019,0.1075
35384,68238,4084.6267863972735,99.73724763901133,99.72167611233942,551500040070,,,440000924240,5515/0004:0070,0.4096
35385,93064,8364.181019517175,99.99623870992438,99.99802282891417,556800110009,,,440025507339,5568/0011:0009,0.8364
35386,635,951.0125544801442,99.99999999681002,99.99999999859307,552300040311,,,440013171202,5523/0004:0311,0.0951
35387,78329,8200.00619998453,99.99999999935648,99.99999999968603,556300060504,,,440014601473,5563/0006:0504,0.8200
35388,41116,34765.34307228791,92.88326068620962,99.84532792316718,555200050072,,,440000774830,5552/0005:0072,3.4820
35389,46085,1036.8303990005245,99.99803004116305,99.99999999977723,555800030686,,,440024406240,5558/0003:0686,0.1037
35390,81790,796.167231284756,99.99999999612089,99.99999999767626,552000060144,,,440005280911,5520/0006:0144,0.0795
35391,61151,644.7483694850238,99.99999999610529,99.80838900082212,554400200132,,,554400200132,5544/0020:0132,0.0645
35392,29249,638.2567999920618,99.99999999788535,99.9999999992338,551300060109,,,551300060109,5513/0006:0109,0.0638
35393,74131,1953.314344990142,99.998502666166,99.99995285040445,550500010481,,,440025609007,5505/0001:0481,0.1953
35394,40487,594.3239999988131,99.99999999285083,99.9999999992776,554400180036,,,554400180036,5544/0018:0036,0.0594
35395,21991,612.2319270671849,98.38282679943514,99.9901480140761,551300230092,,,551300230092,5513/0023:0092,0.0607
35396,73934,214.61433932837576,73.69935644083722,66.04693206417437,551800040327,,,440023550894,5518/0004:0327,0.0300
35397,9652,615.3317599942403,99.99999999703735,100.00000000012167,551300210268,,,551300210268,5513/0021:0268,0.0600
35398,8558,601.4163364225252,99.60646848049974,99.99999990187932,555200120330,,,555200120330,5552/0012:0330,0.0600
35399,64833,122799.56806526805,99.99999999989923,99.99999999985158,555200070013,,,555200070013,5552/0007:0013,12.2800
35400,81631,619.9381999808691,99.99999999848147,99.99999999624468,551300040104,,,551300040104,5513/0004:0104,0.0620
35401,64628,568.6076344839607,98.26366494533836,95.85630757289346,554400080166,,,554400080166,5544/0008:0166,0.0593
35402,43006,84858.38318989507,100.0,99.99999999986872,552500020250,,,440018030250,5525/0002:0250,8.4859
35403,97738,15129.291897945253,99.9999999997383,99.99999999929157,556500020098,,,440025003948,5565/0002:0098,1.5129
35404,90434,25590.706259318027,99.99999999964356,99.99999999991395,550300050161,,,440016756515,5503/0005:0161,2.5590
35405,63620,42304.98258389773,98.0204018446745,99.37267276366653,550300030581,,,440011281890,5503/0003:0581,4.1000
35406,46251,20349.861883968988,99.99999999982812,99.99999999970309,553500030236,,,440004879978,5535/0003:0236,2.0350
35407,3721,25668.39605344224,99.10286880614329,99.99805706083245,555800050043,,,440063770963,5558/0005:3060,2.5669
35408,28490,583.0145999881436,99.99999999531556,99.99999999964419,555200120893,,,555200120893,5552/0012:0893,0.0583
35409,701,3113.830946519821,99.99692942823421,99.99172977346109,556800120236,,,440004942470,5568/0012:0236,0.2900
35410,43186,2739.710249990553,99.9999999985236,99.99997350011027,550800030295,,,440024676758,5508/0003:0295,0.2740
35411,1544,1072.3432327975625,99.99999999756568,99.99999999951007,552300020550,,,440009332024,5523/0002:0550,0.1072
35412,55431,29196.00203243278,97.98040685317785,99.9500723657096,555000030318,,,440024620062,5550/0003:0318,3.0000
35413,32016,609.0177999888247,99.99999999756777,99.99999999622663,551300080085,,,551300080085,5513/0008:0085,0.0609
35414,12696,2528.392291028532,99.71316767747813,99.6770353036301,553000040133,,,553000040133,5530/0004:0133,0.2535
35415,29273,5738.8457499533115,100.00000000007627,99.99999999863068,554300050140,,,554300050140,5543/0005:0140,0.5739
35416,5090,1647.5679105441116,99.99999999845024,99.99999999710441,553000040388,,,440003677321,5530/0004:0388,0.1648
35417,14249,299.6627156430309,96.67857182738025,95.67772029446846,555200130199,,,555200130199,5552/0013:0199,0.0313
35418,83226,573.0010999871974,99.99999999855446,99.99999999958928,554400120097,,,554400120097,5544/0012:0097,0.0573
35419,35615,1273.8852999839442,99.99999999860395,99.99999999880205,552000090068,,,440024697542,5520/0009:0068,0.1274
35420,18619,2705.769309921338,99.99999999948814,99.99999999771896,551800030093,,,551800030093,5518/0003:0093,0.2706
35421,18804,612.7067999810251,99.99999999854569,99.99999999599778,554400130173,,,554400130173,5544/0013:0173,0.0613
35422,46904,561.5535499989711,99.99999999864843,100.00000000002225,552800100191,,,552800100191,5528/0010:0191,0.0562
35423,32660,559.7848375317433,98.37560432189689,98.2259973731396,555200120273,,,555200120273,5552/0012:0273,0.0594
35424,6831,2099.979199941701,99.9999999993775,99.99999999574597,552500060026,,,552500060025,5525/0006:0025,0.2100
35425,6205,7100.6534499300105,77.17570867174192,99.99999999949979,552500060026,,,552500060026,5525/0006:0026,0.7100
35426,55023,645.8423649783922,99.99999999873106,99.99999999657014,554400200019,,,554400200019,5544/0020:0019,0.0646
35427,82177,583.5836869954206,99.99999999818615,99.977315512794,552800100032,,,552800100032,5528/0010:0032,0.0584
35428,83298,3860.141209489196,99.99999999993797,98.84534353976942,556800110258,,,440007001003,5568/0011:0258,0.3700
35429,70640,20855.109289221076,99.99999999936529,99.99999999983696,553000040345,,,553000050145,5530/0004:0345,2.0847
35430,71369,1702.6322176041172,25.037181771297046,99.99813237537411,552300040170,,,440062799980,5523/0004:1787,0.1703
35431,28332,10699.794525627758,99.99999999885458,99.99999999980304,553000020051,,,553000020051,5530/0002:0051,1.0700
35432,84756,1103.863099991172,99.9999999987011,99.99999999889887,552300040684,,,440024264900,5523/0004:0684,0.1103
35433,43178,3073.527031814816,99.99999999830968,99.99999999944326,554300030073,,,554300030073,5543/0003:0073,0.2900
35434,73027,13013.736347462205,99.9999999989394,99.99999999978449,555800040094,,,555800040094,5558/0004:0094,1.3014
35435,80518,288.2195999999301,99.99999999637471,99.99999999407405,552000150360,,,552000150360,5520/0015:0360,0.0288
35436,66631,8208.919299892537,99.9999999988101,99.999999998856,553300050567,,,440023922938,5533/0005:0567,0.8209
35437,15152,1129.012540207455,99.99999999776564,99.99999999600433,552300050367,,,440023983435,5523/0005:0367,0.1129
35438,23621,400.1797609800909,99.99999999982782,99.99999999676992,555800070699,,,440012359478,5558/0007:0699,0.0400
35439,67929,631.8402241708208,99.99999999827739,99.99999999748623,552000180243,,,552000180243,5520/0018:0243,0.0632
35440,12561,45728.0203686099,99.35923399366068,99.41049146356943,556500010552,,,556500010552,5565/0001:0552,4.5999
35441,60107,10099.926555929465,99.99999999976409,99.9999999987019,551000020604,,,440023897469,5510/0002:0604,1.0100
35442,29765,1142.2577499615059,99.99999999476344,99.99999999840348,553500040922,,,440023864311,5535/0004:0922,0.1142
35443,9928,3001.3170999378863,99.99999999796725,99.99999999764265,553500040795,,,440020997237,5535/0004:0795,0.3001
35444,37771,2578.5207731238397,99.99963968271062,99.99577169288779,553500020472,,,440009770047,5535/0002:0472,0.2578
35445,45232,626.4592101606394,99.66180244167748,97.70935946826356,554400090060,,,554400090060,5544/0009:0060,0.0641
35446,63803,236771.62249440918,99.9712166553218,99.97827848103353,553300020301,,,440023848219,5533/0002:0301,23.1500
35447,5726,1166.1515858756525,99.99999999817335,99.99999999750975,556800100201,,,440011233060,5568/0010:0201,0.1100
35448,13372,648.6897575516801,99.99999999638115,99.99999999944237,552800100088,,,552800100088,5528/0010:0088,0.0579
35449,11868,9060.339045719045,99.99999999818286,99.99999999986747,552500080113,,,440003627294,5525/0008:0113,0.9000
35450,19798,518.5296516123389,98.62606226957115,94.8782839980322,551300010103,,,551300010103,5513/0001:0103,0.0547
35451,15290,2500.523728992619,99.99999999800593,99.99999999988765,556300060091,,,556300060091,5563/0006:0091,0.2500
35452,26811,2486.590709505953,99.99999999782446,99.99999999971635,556300060141,,,556300060141,5563/0006:0141,0.2500
35453,69508,3718.8505499785165,99.99999999984506,99.99999999981827,556800120148,,,556800120148,5568/0012:0148,0.3719
35454,7421,35901.971180798784,99.99999999914665,99.99999999972556,553300020057,,,553300020057,5533/0002:0057,3.5901
35455,71192,622.1903595082301,99.99955954616276,99.99961258214294,551300160071,,,551300160071,5513/0016:0071,0.0622
