db_sklypo_id,atviru_unikalus_nr,atviru_kadastro_nr,persidengimo_proc_nuo_seno,persidengimo_proc_nuo_naujo
554400130525,554400130525,5544/0013:0525,99.99999999819408,99.99999999543552
551000040683,440022025710,5510/0004:0683,99.99999999819384,99.99999999943977
556300050206,440007464664,5563/0005:0206,99.99999999819376,99.99999999992258
551300050334,551300050334,5513/0005:0334,99.99999999819372,99.99999999442456
552000070201,552000070201,5520/0007:0201,99.99999999819369,99.9999999972758
553300030145,440003589906,5533/0003:0145,99.99999999819364,99.99999999906808
555800130168,555800130168,5558/0013:0168,99.99999999819352,99.99999999885296
554400140015,440049584749,5544/0014:0015,99.9999999981935,99.999999998565
555800071285,440031169378,5558/0007:1285,99.9999999981934,99.99999999850009
555000020062,555000020062,5550/0002:0062,99.99999999819316,99.99999999950232
555200120593,555200120593,5552/0012:0593,99.99999999819312,99.99999999723916
552000190115,440043308432,5520/0019:0115,99.99999999819298,99.99999999882492
552000070008,552000070008,5520/0007:0008,99.99999999819292,99.99999999809091
551000051439,440041173362,5510/0005:1439,99.99999999819292,99.99999999751704
552800060375,440011153101,5528/0006:0375,99.99999999819286,99.99999999812556
555500040130,555500040130,5555/0004:0130,99.99999999819282,99.9999999976488
553500040124,553500040124,5535/0004:0124,99.9999999981928,99.99999999873866
552800040855,440015225057,5528/0004:0855,99.99999999819276,99.9999999983343
555200110181,440022976436,5552/0011:0181,99.99999999819276,99.99999999653124
552300030409,440006422686,5523/0003:0409,99.99999999819272,99.99999999916191
552300020482,440007210959,5523/0002:0482,99.99999999819268,99.99999999927458
553500020105,553500020105,5535/0002:0105,99.99999999819244,100.00000000010884
552500020194,440014694732,5525/0002:0194,99.9999999981924,99.99999999736268
551500040080,551500040080,5515/0004:0080,99.99999999819237,99.99999999984706
552500040131,440005174441,5525/0004:0131,99.9999999981923,99.99999999856036
553300040301,440008805892,5533/0004:0301,99.99999999819228,99.99999999894553
553500041014,440045109428,5535/0004:1014,99.999999998192,99.999910501624
554400030311,440003880139,5544/0003:0311,99.99999999819195,99.99999999771464
552800041000,440022160105,5528/0004:1000,99.99999999819154,99.99999999847373
552800060541,440024258876,5528/0006:0541,99.99999999819148,99.999999998144
552500020269,440022730743,5525/0002:0269,99.99999999819136,99.99999999988624
552300050435,440049952803,5523/0005:0435,99.9999999981912,99.99999999875388
554400051035,440015149998,5544/0005:1035,99.99999999819111,99.99999999754644
552300050329,440020776989,5523/0005:0329,99.99999999819094,99.99999999932292
555800070387,440005535779,5558/0007:0387,99.99999999819087,99.99999999788942
553800140180,440039881093,5538/0014:0180,99.99999999819056,100.00000000001693
555500050717,440007255030,5555/0005:0717,99.99999999819048,99.99999999847677
551800030070,440038690674,5518/0003:0070,99.99999999819036,99.99999999964156
550500010307,440012301832,5505/0001:0307,99.99999999819036,99.99999999781195
555800060531,440043129453,5558/0006:0531,99.99999999819032,99.99999999963566
551800030112,440001490197,5518/0003:0112,99.99999999819028,100.00000000086824
552300040181,440004357915,5523/0004:0181,99.9999999981902,99.99999999902394
551000030280,440003059894,5510/0003:0280,99.99999999818998,99.99999999838788
552300020944,440022888620,5523/0002:0944,99.99999999818976,99.99999999794986
552000190052,440015533945,5520/0019:0052,99.99999999818972,99.99999999857796
555900010256,440010066221,5559/0001:0256,99.99999999818964,99.99999999945936
554500010148,440042836220,5545/0001:0148,99.99999999818958,99.99999999781046
555800070785,440012512971,5558/0007:0785,99.9999999981895,99.99999999873609
553500040810,440021268160,5535/0004:0810,99.9999999981895,99.9999999985572
555500050362,555500050362,5555/0005:0362,99.99999999818937,99.99999999943306
552000010601,440009108456,5520/0001:0601,99.99999999818937,99.99999999724284
552800020127,552800020127,5528/0002:0127,99.99999999818932,99.99706375594344
555800060040,555800060040,5558/0006:0040,99.99999999818915,99.99999999854914
553000030393,440015048983,5530/0003:0393,99.99999999818912,99.99999999708628
554400200115,554400200115,5544/0020:0115,99.99999999818904,99.99999999947234
551300060293,551300060293,5513/0006:0293,99.99999999818904,99.9999999983852
553800150121,553800150121,5538/0015:0121,99.999999998189,99.99999999851728
552000070137,552000070137,5520/0007:0137,99.99999999818893,99.99999999781718
556500010615,440007151857,5565/0001:0615,99.99999999818876,99.99999999977496
552000010090,552000010090,5520/0001:0090,99.99999999818866,100.00000000022553
554300030120,554300030120,5543/0003:0120,99.9999999981885,99.99999999910966
556800090689,440039259077,5568/0009:0689,99.9999999981882,99.999999998873
551300060113,551300060113,5513/0006:0113,99.99999999818816,99.99999999551127
552800020469,440015940031,5528/0002:0469,99.99999999818812,99.99999999892157
550300040094,440044430855,5503/0004:0094,99.99999999818807,99.99999999813424
552800040495,440009706123,5528/0004:0495,99.99999999818796,99.99999999542612
550500030178,550500030178,5505/0003:0178,99.99999999818792,99.99999999621286
555300010098,555300010098,5553/0001:0098,99.99999999818787,99.9999999997628
556800060009,556800060009,5568/0006:0009,99.99999999818776,99.99999999798648
555200010302,440018332808,5552/0001:0302,99.9999999981876,100.00000000041744
552000010291,440010915156,5520/0001:0291,99.9999999981876,99.99999999983665
555800021544,440048023786,5558/0002:1544,99.99999999818723,99.99999999789824
552300060075,552300060075,5523/0006:0075,99.99999999818718,99.9999999971469
551300190011,551300190011,5513/0019:0011,99.99999999818698,99.99999999931758
554400270097,554400270097,5544/0027:0097,99.99999999818692,99.9999999974356
556500010139,440031132675,5565/0001:0139,99.99999999818684,99.99999999887392
552300020501,440008067790,5523/0002:0501,99.99999999818672,99.9999999976485
551300170032,551300170032,5513/0017:0032,99.9999999981866,99.99999999909792
555200120196,555200120196,5552/0012:0196,99.9999999981866,99.9999999958644
553000010185,440003589171,5530/0001:0185,99.99999999818652,99.99999999697631
553500040636,440014742484,5535/0004:0636,99.99999999818633,99.99999999568864
552800100032,552800100032,5528/0010:0032,99.99999999818615,99.977315512794
551500020208,440008904390,5515/0002:0208,99.99999999818596,99.99999999905052
555800140613,440029848884,5558/0014:0613,99.99999999818591,99.99999999399678
554400051306,440043232175,5544/0005:1306,99.99999999818576,99.99999999737048
555200080250,440009772974,5552/0008:0250,99.99999999818569,99.99999999903493
555800030372,440011875677,5558/0003:0372,99.99999999818569,99.99934857818988
554400021125,440049565931,5544/0002:1125,99.9999999981856,99.99999999977628
556500010477,556500010477,5565/0001:0477,99.9999999981856,99.99999999843028
552800010158,552800010158,5528/0001:0158,99.99999999818552,99.99999999899764
552000160299,440004950029,5520/0016:0299,99.99999999818552,99.99999999715584
552800041191,440047026733,5528/0004:1191,99.99999999818546,99.99999999715644
555800051979,440026155317,5558/0005:1979,99.99999999818534,99.99999999943334
552800090199,440010653993,5528/0009:0199,99.99999999818534,99.99999999838928
555200130618,555200130618,5552/0013:0618,99.99999999818532,99.99999999894534
556800130011,556800130011,5568/0013:0011,99.99999999818526,99.99999999330016
555200090011,555200090011,5552/0009:0011,99.9999999981852,99.99999999769952
554400030652,440021781639,5544/0003:0652,99.99999999818505,99.99999999879437
552300060489,440021067518,5523/0006:0489,99.99999999818502,99.99999999733144
554400060435,440028429190,5544/0006:0435,99.999999998185,99.99999999952357
550300060005,550300060005,5503/0006:0005,99.99999999818488,99.99999999989696
551000030699,440030096752,5510/0003:0699,99.99999999818488,99.9999999990244
551800020192,440006498280,5518/0002:0192,99.9999999981848,99.99999999847256
555200090117,555200090117,5552/0009:0117,99.99999999818468,99.99999999883042
555900020135,440001941868,5559/0002:0135,99.99999999818466,99.99999999831684
553000051158,440030357932,5530/0005:1158,99.99999999818438,99.99999999968831
553800150210,440052628508,5538/0015:0210,99.99999999818432,99.99999999853564
551800070020,551800070020,5518/0007:0020,99.99999999818426,99.99999999585768
555800071304,440037421346,5558/0007:1304,99.99999999818417,99.99999999936092
553500040747,440016240690,5535/0004:0747,99.99999999818414,99.9999999987078
555800051969,440025953379,5558/0005:1969,99.999999998184,99.9999999990056
556300040327,440017959858,5563/0004:0327,99.99999999818384,99.99999999908196
553000050751,440009295827,5530/0005:0751,99.99999999818384,99.99999999777808
551300120028,551300120028,5513/0012:0028,99.99999999818375,99.99999999768583
555800071043,440021053900,5558/0007:1043,99.99999999818372,99.9999999959366
555800052348,440038549183,5558/0005:2348,99.9999999981837,99.99999999968276
554400120054,554400120054,5544/0012:0054,99.9999999981837,99.99999999539143
553800050394,440022463927,5538/0005:0394,99.99999999818364,99.99999999572412
551300120192,551300120192,5513/0012:0192,99.99999999818355,99.9999999983378
554400051025,440015140857,5544/0005:1025,99.99999999818353,99.9999999984479
551500030075,440025953946,5515/0003:0075,99.99999999818348,99.99999999908091
555200090148,440000560765,5552/0009:0148,99.99999999818336,99.99999999845043
555800021167,440021971599,5558/0002:1167,99.9999999981831,99.99999999632844
553500030533,440040368116,5535/0003:0533,99.99999999818309,99.99999999694396
553000050673,440007065269,5530/0005:0673,99.99999999818296,99.99999999620658
552500080113,440003627294,5525/0008:0113,99.99999999818286,99.99999999986748
552000130071,552000130071,5520/0013:0071,99.99999999818266,99.947690328763
555800030452,440015254127,5558/0003:0452,99.99999999818264,99.99999999804164
555500050493,555500050493,5555/0005:0493,99.9999999981826,99.9999999949823
555800051056,440012107014,5558/0005:1056,99.99999999818256,99.9999999956851
551300120001,551300120001,5513/0012:0001,99.99999999818252,99.99999999995283
556800010346,440005269349,5568/0001:0346,99.99999999818252,99.99999999970392
552000150527,552000150527,5520/0015:0527,99.9999999981823,99.9999999968671
552800010550,440004362047,5528/0001:0550,99.99999999818228,99.9999999981754
555800050449,440005085307,5558/0005:0449,99.99999999818208,99.99990236582032
556800040070,556800040070,5568/0004:0070,99.99999999818198,99.99999999961078
550800010230,440020527415,5508/0001:0230,99.99999999818183,99.999999999628
552300021077,440046387100,5523/0002:1077,99.9999999981817,99.99999999941028
553500020153,440027525026,5535/0002:0153,99.9999999981816,99.99999999953177
550500040201,550500040201,5505/0004:0201,99.99999999818156,99.99999999888296
555800050592,440005421098,5558/0005:0592,99.99999999818148,99.999999997186
555200110542,440043146500,5552/0011:0542,99.9999999981814,99.99999999648269
556800040141,440051136819,5568/0004:0141,99.99999999818138,99.99999999907814
553000030456,440015048372,5530/0003:0456,99.99999999818132,99.99999999615316
552500040027,552500040027,5525/0004:0027,99.99999999818114,99.99999999946868
552300040601,440022015736,5523/0004:0601,99.99999999818104,99.99999999884676
553800050550,440024545846,5538/0005:0550,99.99999999818068,99.99999999417275
555300040134,440028001772,5553/0004:0134,99.99999999818064,99.99999999960184
551000030268,440025855067,5510/0003:0268,99.99999999818054,99.9999999975036
550300080195,440005161753,5503/0008:0195,99.99999999818048,99.99999999899244
552800010236,552800010236,5528/0001:0236,99.99999999818029,99.999999999086
552300070470,440050608661,5523/0007:0470,99.99999999818006,99.99999999794034
553800130084,553800130084,5538/0013:0084,99.99999999818004,99.99999999998327
554500010213,554500010213,5545/0001:0213,99.99999999818004,99.9999999989786
553800020006,553800020006,5538/0002:0006,99.99999999818,99.99999999557352
555800020584,440012378242,5558/0002:0584,99.99999999817992,100.00000000014197
555300020074,555300020074,5553/0002:0074,99.99999999817992,99.99999999690628
551300080040,551300080040,5513/0008:0040,99.9999999981799,99.99999999660535
550500020141,440010595023,5505/0002:0141,99.99999999817982,99.9999999998037
551000030759,440049240922,5510/0003:0759,99.99999999817982,99.99999999779108
553000040098,440045649256,5530/0004:0098,99.9999999981798,99.9999999988796
552800070817,440021521237,5528/0007:0817,99.9999999981798,99.99999999424392
552300030840,440038723408,5523/0003:0840,99.9999999981796,99.9999999981936
552300030032,440026126290,5523/0003:0032,99.99999999817948,99.99934283638105
550300010008,440027619269,5503/0001:0008,99.99999999817946,99.9999999998492
553800030134,440006609814,5538/0003:0134,99.9999999981794,99.999999999196
553300040084,553300040084,5533/0004:0084,99.9999999981794,99.9999999990961
553000040322,553000040322,5530/0004:0322,99.99999999817928,99.9999999987209
553000010223,440010052025,5530/0001:0223,99.99999999817928,99.99999999766132
552300020723,440016767552,5523/0002:0723,99.99999999817898,99.99999999552126
555800071409,440040082471,5558/0007:1409,99.99999999817882,99.99999999751824
553500040499,440008967506,5535/0004:0499,99.99999999817857,99.99999999906748
553000051079,440021980321,5530/0005:1079,99.99999999817857,99.99999999901232
553500040391,440006751792,5535/0004:0391,99.99999999817857,99.9999999962744
551800040119,551800040119,5518/0004:0119,99.99999999817848,99.99999999872615
554400120033,554400120033,5544/0012:0033,99.99999999817835,99.99999999640885
552300060265,440005460342,5523/0006:0265,99.99999999817808,99.99999999881702
552800100173,552800100173,5528/0010:0173,99.999999998178,99.9999999969328
555800020877,440015592526,5558/0002:0877,99.99999999817794,99.99999999734062
551300050038,551300050038,5513/0005:0038,99.99999999817793,99.9999999969431
550300020171,440009178624,5503/0002:0171,99.99999999817749,100.0
552800040651,440010150164,5528/0004:0651,99.99999999817744,99.99999999939084
554400030703,440023150047,5544/0003:0703,99.99999999817736,99.99999999955294
552800010929,440021610160,5528/0001:0929,99.99999999817716,99.99999999549416
552300050368,440023983479,5523/0005:0368,99.99999999817712,99.99999999868956
555200060133,440011746346,5552/0006:0133,99.999999998177,100.0000000000143
555800020978,440017061551,5558/0002:0978,99.99999999817696,99.99999999973112
554300030049,554300030049,5543/0003:0049,99.99999999817696,99.99999999850635
556800050173,440003794561,5568/0005:0173,99.99999999817688,99.99999999965004
555800050540,440005416877,5558/0005:0540,99.99999999817672,99.9997189173305
555200120504,555200120504,5552/0012:0504,99.99999999817648,95.07344521607084
555800052432,440044238597,5558/0005:2432,99.99999999817643,99.99999999878509
552800030008,552800030008,5528/0003:0008,99.9999999981764,100.00000000013088
552000010878,440050643171,5520/0001:0878,99.99999999817636,99.9999999955477
552000090543,440051845119,5520/0009:0543,99.99999999817634,100.00000000045456
556500010160,556500010160,5565/0001:0160,99.99999999817628,99.99999999647272
555800071484,440042060762,5558/0007:1484,99.99999999817618,99.9999999989808
552800100162,552800100162,5528/0010:0162,99.99999999817612,99.99999999846447
555200100401,440006208813,5552/0010:0401,99.99999999817608,99.99999999957068
551000010224,440022719459,5510/0001:0224,99.999999998176,99.9999999992207
553800140034,553800140034,5538/0014:0034,99.99999999817592,99.99999999949203
550300030667,440041452037,5503/0003:0667,99.99999999817592,99.99999999713688
553800020146,553800020146,5538/0002:0146,99.99999999817572,99.99999999715943
551300060285,551300060285,5513/0006:0285,99.99999999817544,99.99999999819175
555800070177,555800070177,5558/0007:0177,99.99999999817534,99.99999999875118
550100040189,550100040189,5501/0004:0189,99.99999999817526,99.99999999966596
551300150353,551300150353,5513/0015:0353,99.99999999817516,99.9999999963058
555000030331,440041333180,5550/0003:0331,99.99999999817491,100.00000000012466
556800090108,556800090108,5568/0009:0108,99.99999999817491,99.9999999988723
556300010311,440006962016,5563/0001:0311,99.99999999817489,99.99999999888432
555500040143,555500040143,5555/0004:0143,99.9999999981748,99.99999999949304
551000030152,551000030152,5510/0003:0152,99.99999999817474,99.99999999701546
555200120615,555200120615,5552/0012:0615,99.99999999817464,99.99999999167794
551300210904,551300210904,5513/0021:0904,99.99999999817454,99.99999999842424
552300060475,440018625433,5523/0006:0475,99.99999999817425,99.99999999988512
550100040201,440004233050,5501/0004:0201,99.9999999981742,99.99999999833156
550500010311,440012302819,5505/0001:0311,99.99999999817416,99.99999999664632
551300210071,551300210071,5513/0021:0071,99.99999999817403,99.99999999872284
555800051665,440018040001,5558/0005:1665,99.99999999817388,99.99751824726272
552800020552,440018555850,5528/0002:0552,99.9999999981738,99.99999999839623
554400040043,554400040043,5544/0004:0043,99.99999999817358,99.99955434011233
552000150133,552000150133,5520/0015:0133,99.99999999817352,99.99999998994493
550500030248,550500030248,5505/0003:0248,99.99999999817348,99.99999999489182
556800100201,440011233060,5568/0010:0201,99.99999999817337,99.99999999750976
551000030222,551000030222,5510/0003:0222,99.99999999817328,99.99999999872296
550500020045,550500020045,5505/0002:0045,99.99999999817322,99.99999999957907
552300060693,440041464917,5523/0006:0693,99.99999999817292,99.99999999852687
556500010913,440020489325,5565/0001:0913,99.99999999817275,99.9999999998942
551800050202,440006570718,5518/0005:0202,99.9999999981727,100.00000000002508
555200100021,440025278602,5552/0010:0021,99.99999999817258,99.9999999976094
555200040080,440032110606,5552/0004:0080,99.99999999817256,99.99999999754132
554500030552,440012877244,5545/0003:0552,99.99999999817253,99.9999999996669
551300130228,551300130228,5513/0013:0228,99.99999999817248,99.99999999646144
551300230542,551300230542,5513/0023:0542,99.99999999817229,99.99999999458431
556300060551,440017959536,5563/0006:0551,99.99999999817226,99.99999999887464
554400130430,554400130430,5544/0013:0430,99.99999999817226,99.99999999656688
555800020519,440011414376,5558/0002:0519,99.99999999817226,99.99999999598052
555800010217,440008004244,5558/0001:0217,99.99999999817224,99.99999999962652
553800050362,553800050362,5538/0005:0362,99.99999999817216,99.99999999912964
552300020640,440012985709,5523/0002:0640,99.99999999817192,99.99999999807685
552800040318,440005092800,5528/0004:0318,99.9999999981719,99.99999999909902
551500050275,440051130657,5515/0005:0275,99.9999999981719,99.9912547642177
550800030063,550800030063,5508/0003:0063,99.99999999817187,99.9999999998265
552000160337,440018376904,5520/0016:0337,99.99999999817187,99.99999999946026
553800130149,440015164639,5538/0013:0149,99.99999999817186,99.99999999928912
554400160026,440026940030,5544/0016:0026,99.9999999981717,99.9999999982482
552800070810,440021474559,5528/0007:0810,99.99999999817128,99.9999999951756
550100010300,550100010300,5501/0001:0300,99.999999998171,99.99999999973302
556800110285,440009561594,5568/0011:0285,99.99999999817086,99.99999999712912
551300150373,551300150373,5513/0015:0373,99.99999999817084,99.9999999937592
552800070608,440014911389,5528/0007:0608,99.99999999817072,99.99999999750374
553800030049,553800030049,5538/0003:0049,99.99999999817064,99.99999999587844
552800060260,440007459354,5528/0006:0260,99.99999999817048,99.99999999906132
555800071325,440038020261,5558/0007:1325,99.99999999817048,99.99999999699864
552000160308,440004952067,5520/0016:0308,99.99999999817042,99.99999999948848
552300040336,440014593983,5523/0004:0336,99.99999999817037,99.99999999918596
553800050277,440011510139,5538/0005:0277,99.9999999981703,99.999999997318
552300030993,440047518196,5523/0003:0993,99.99999999817015,99.99999999768688
556500010691,440008807176,5565/0001:0691,99.99999999817008,99.99999999771136
551300190138,551300190138,5513/0019:0138,99.99999999817008,99.99999999596685
552800040840,440015219442,5528/0004:0840,99.99999999817004,99.99999999910224
551300130277,551300130277,5513/0013:0277,99.99999999816998,99.9999999957491
551300030283,551300030283,5513/0003:0283,99.99999999816993,99.99999999657314
555200120560,555200120560,5552/0012:0560,99.99999999816988,99.99999999919176
552800070726,440014912197,5528/0007:0726,99.99999999816966,99.99999999982664
554400051004,440015105603,5544/0005:1004,99.99999999816951,100.0000000002854
556800010398,440008321742,5568/0001:0398,99.99999999816951,99.9999999990661
551300040124,551300040124,5513/0004:0124,99.99999999816916,99.99999999930158
554400160234,554400160234,5544/0016:0234,99.99999999816912,99.99999999553518
556800110273,440008164040,5568/0011:0273,99.99999999816896,99.99999999894794
553500040926,440023864666,5535/0004:0926,99.99999999816886,99.99999999722182
552800010698,440008831281,5528/0001:0698,99.9999999981688,99.999999999676
553800140085,440002473890,5538/0014:0085,99.99999999816878,100.0000000000754
555000030173,440017628630,5550/0003:0173,99.9999999981687,100.0000000001538
556800090594,440020346809,5568/0009:0594,99.99999999816856,99.9999999982124
555800050485,440005084897,5558/0005:0485,99.9999999981685,99.9999999996381
551000040748,440042561626,5510/0004:0748,99.99999999816842,99.9999999997247
555200050024,555200050024,5552/0005:0024,99.99999999816836,99.99999999872568
554500030151,440026456533,5545/0003:0151,99.9999999981682,99.99999999662406
552300070253,440026592590,5523/0007:0253,99.99999999816816,99.99999999822728
555800020937,440015752100,5558/0002:0937,99.9999999981681,99.99999999554844
554400130147,554400130147,5544/0013:0147,99.99999999816802,99.9999999961269
555300020174,440029282791,5553/0002:0174,99.999999998168,99.9999999992266
555800060497,440041524405,5558/0006:0497,99.99999999816797,99.99999999652816
553500020022,553500020022,5535/0002:0022,99.99999999816764,99.999999999743
554400050789,440008482002,5544/0005:0789,99.9999999981676,99.99999999951012
550500040109,550500040109,5505/0004:0109,99.9999999981674,99.99999999968134
555800030436,440015248096,5558/0003:0436,99.99999999816706,99.99999999914846
555800052507,440047479954,5558/0005:2507,99.99999999816704,99.99999999708685
555800020427,440010111116,5558/0002:0427,99.999999998167,99.99999999952912
552800010284,552800010284,5528/0001:0284,99.99999999816694,99.99959778795872
555200130064,555200130064,5552/0013:0064,99.99999999816689,99.9999999973008
554400021026,440039787305,5544/0002:1026,99.99999999816684,99.99999999825496
554300030146,554300030146,5543/0003:0146,99.99999999816676,99.99999999981056
552800100165,552800100165,5528/0010:0165,99.9999999981666,99.99999999677262
551500040272,440029430895,5515/0004:0272,99.9999999981665,99.99999999700158
553000010008,553000010008,5530/0001:0008,99.99999999816649,99.99999999955156
556300030356,440017907092,5563/0003:0356,99.99999999816616,99.99999999832627
552000150192,552000150192,5520/0015:0192,99.99999999816602,99.99999999685394
555200120414,440005771766,5552/0012:0414,99.999999998166,99.99999999771822
550500030139,550500030139,5505/0003:0139,99.99999999816562,99.99999999522908
550500040047,550500040047,5505/0004:0047,99.99999999816546,99.9999999953617
555200130767,555200130767,5552/0013:0767,99.9999999981654,99.99999999704544
555800131001,440043639052,5558/0013:1001,99.9999999981654,99.99999999375068
553800040135,440048625969,5538/0004:0135,99.99999999816536,99.99999999883802
555800021350,440041155475,5558/0002:1350,99.99999999816508,99.99999999693016
550300060111,440004221290,5503/0006:0111,99.99999999816474,99.9999999999861
553000050826,440015180997,5530/0005:0826,99.99999999816472,99.99999999756038
554500020258,440004423976,5545/0002:0258,99.9999999981647,99.99999999753447
553800150174,440046663027,5538/0015:0174,99.99999999816455,100.0000000000123
551300060258,551300060258,5513/0006:0258,99.99999999816444,99.99999999806526
552300060548,440022174201,5523/0006:0548,99.99999999816444,99.99999999800004
554300020374,440024761073,5543/0002:0374,99.99999999816433,99.99999999681268
552300030658,440020628826,5523/0003:0658,99.99999999816428,99.9999999995008
550300070010,550300070010,5503/0007:0010,99.99999999816424,99.99999999857263
551300160139,551300160139,5513/0016:0139,99.9999999981642,99.99999999980032
554400190119,554400190119,5544/0019:0119,99.9999999981642,99.9999999964704
552000010036,552000010036,5520/0001:0036,99.999999998164,99.99999999820972
552800060430,440014932257,5528/0006:0430,99.99999999816396,99.99999999965227
553800130226,440019821484,5538/0013:0226,99.99999999816389,99.99999999899822
555800050925,440011563212,5558/0005:0925,99.99999999816384,99.99999999863977
551300230299,551300230299,5513/0023:0299,99.99999999816384,99.99999999598684
554400180143,554400180143,5544/0018:0143,99.9999999981638,99.99999999899464
552800100113,552800100113,5528/0010:0113,99.99999999816367,99.9999999985586
555800130353,555800130353,5558/0013:0353,99.9999999981636,99.99999999563704
553500040569,440011745056,5535/0004:0569,99.99999999816332,99.99999999543276
555200090308,440049608162,5552/0009:0308,99.99999999816312,99.99999999906444
552000150027,552000150027,5520/0015:0027,99.99999999816308,99.9999999989196
554500010127,440030947805,5545/0001:0127,99.99999999816296,99.9999999912172
552800070183,440039438923,5528/0007:0183,99.99999999816286,100.00000000011777
556300010516,440021214768,5563/0001:0516,99.99999999816268,99.9999999986476
555200080167,555200080167,5552/0008:0167,99.99999999816264,99.99999999574771
551300140295,551300140295,5513/0014:0295,99.9999999981626,99.99999999704684
555200120013,555200120013,5552/0012:0013,99.99999999816256,96.74866591462464
551300110214,551300110214,5513/0011:0214,99.99999999816234,99.9999999973832
555200130584,555200130584,5552/0013:0584,99.99999999816224,99.99999999594124
553300030161,440003855769,5533/0003:0161,99.99999999816217,99.9999999991091
552000180160,552000180160,5520/0018:0160,99.99999999816202,99.99861430095704
553500030531,440030033239,5535/0003:0531,99.99999999816195,99.99999999893454
554400051181,440023205536,5544/0005:1181,99.99999999816184,99.99999999958732
555800030174,555800030174,5558/0003:0174,99.99999999816168,99.99999999956296
553800150190,553800150190,5538/0015:0190,99.99999999816166,99.99999999990064
554500040478,440017697124,5545/0004:0478,99.99999999816148,99.99999999923511
554400170006,554400170006,5544/0017:0006,99.9999999981612,100.00000000066532
554800040052,440019760611,5548/0004:0052,99.99999999816106,99.99999999914718
556800080219,440018378442,5568/0008:0219,99.99999999816102,99.99999999732113
553800140276,440051939972,5538/0014:0276,99.99999999816085,99.99999999819092
553800030645,553800030645,5538/0003:0645,99.99999999816066,99.99999999623527
552300060270,440005460497,5523/0006:0270,99.99999999816052,99.9999999968712
552800010239,552800010239,5528/0001:0239,99.99999999816042,99.99999999806884
551300050333,551300050333,5513/0005:0333,99.99999999816023,99.99999999636093
555900020072,555900020072,5559/0002:0072,99.99999999816012,99.99999999929643
555800030684,440024405998,5558/0003:0684,99.99999999816008,99.99999999792
551300050352,551300050352,5513/0005:0352,99.9999999981599,99.9927341526135
552800070697,440014913218,5528/0007:0697,99.99999999815984,99.99999999865588
555300020070,555300020070,5553/0002:0070,99.99999999815984,99.999999998524
551800050043,551800050043,5518/0005:0043,99.99999999815974,99.9999999997301
551500010356,440030036652,5515/0001:0356,99.99999999815952,99.99999999886728
555800030513,440016131985,5558/0003:0513,99.99999999815928,99.99999999910224
552800040851,440015221457,5528/0004:0851,99.99999999815915,99.99999999789576
553500050365,440008522763,5535/0005:0365,99.99999999815913,99.9999999983176
555800021103,440020636475,5558/0002:1103,99.99999999815908,99.9934458729168
550500040017,550500040017,5505/0004:0017,99.9999999981588,99.99999999669936
552300050433,440049951456,5523/0005:0433,99.99999999815876,99.99999999910412
551800070360,440027908472,5518/0007:0360,99.99999999815824,99.9999999986027
552300040416,440014887308,5523/0004:0416,99.99999999815812,99.99999999378268
552000060099,552000060099,5520/0006:0099,99.99999999815807,99.9999999965734
556800090197,556800090197,5568/0009:0197,99.99999999815796,99.99939850111234
555200090115,440000764601,5552/0009:0115,99.99999999815792,99.99999999808752
550800010189,440014716473,5508/0001:0189,99.99999999815788,99.99999999922171
552300020930,440022410820,5523/0002:0930,99.99999999815788,99.99999999865238
554500040511,440017747543,5545/0004:0511,99.99999999815785,99.99999999803906
553800150392,440016133580,5538/0015:0392,99.99999999815778,99.9999999972922
556300030393,440020825229,5563/0003:0393,99.99999999815762,99.99999999736798
555800020206,440003336512,5558/0002:0206,99.99999999815756,99.9999999984356
555800040989,440040848644,5558/0004:0989,99.99999999815752,99.99999999891423
551300050071,551300050071,5513/0005:0071,99.99999999815748,99.99999999338158
556300050143,440050857359,5563/0005:0143,99.99999999815732,99.99999999891074
552800040750,440012359070,5528/0004:0750,99.99999999815728,99.99581537712548
555800071546,440047188989,5558/0007:1546,99.9999999981571,99.99999999752056
552800070636,440014912212,5528/0007:0636,99.99999999815704,100.0000000000675
551300160078,551300160078,5513/0016:0078,99.99999999815704,99.99999999869776
552500020304,440043127804,5525/0002:0304,99.999999998157,100.00000000031434
555800020967,440016507107,5558/0002:0967,99.99999999815662,99.9999999986348
555800140136,555800140136,5558/0014:0136,99.99999999815658,99.99999999714768
554300030059,554300030059,5543/0003:0059,99.99999999815653,99.99999999820147
552300070342,440046063398,5523/0007:0342,99.99999999815644,99.99999999530844
554400190069,554400190069,5544/0019:0069,99.9999999981564,99.99999999844428
556800120056,556800120056,5568/0012:0056,99.99999999815628,99.99999999978893
555800021004,440017387603,5558/0002:1004,99.99999999815628,99.99999999884145
550100030197,440004929504,5501/0003:0197,99.99999999815616,99.99999999943824
550500030020,550500030020,5505/0003:0020,99.99999999815608,100.00000000032972
552300040088,552300040088,5523/0004:0088,99.99999999815608,99.99999999911569
555800130174,555800130174,5558/0013:0174,99.99999999815608,99.99999999801928
552300050392,440049621230,5523/0005:0392,99.999999998156,99.99999999978569
552000030059,440005521906,5520/0003:0059,99.99999999815596,99.9999999970058
556300060152,556300060152,5563/0006:0152,99.99999999815591,99.99999999987054
552800060575,440050362326,5528/0006:0575,99.99999999815569,99.99999999865396
554400020917,440029385324,5544/0002:0917,99.9999999981556,99.99999999865652
