SKLYPO_ID,drenazo_plotu_proc
554300050212,93.4
554300050213,95.99
554300050214,32.34
554300050215,100.0
554300050216,100.0
554300050217,100.0
554300050218,1.77
554300050219,100.0
554300050220,100.0
554300050221,100.0
554300050222,100.0
554300050223,65.76
554300050224,100.0
554300050225,100.0
554300050226,0.0
554300050227,100.0
554300050229,0.0
554300050232,100.0
554300050233,4.82
554300050234,100.0
554300050235,78.03
554300050236,0.0
554300050237,1.28
554300050238,3.95
554300050239,37.53
554300050240,88.89
554300050241,0.0
554300050242,100.0
554300050243,0.0
554300050244,0.0
554300050245,5.08
554300050246,0.02
554300050247,98.91
554300050248,16.79
554300050249,100.0
554300050251,10.36
554300050252,100.0
554300050253,100.0
554300050254,88.67
554300050255,100.0
554300050256,1.16
554300050257,47.64
554300050258,76.42
554300050260,33.25
554300050261,0.3
554300050262,100.0
554300050263,100.0
554300050264,56.9
554300050265,97.7
554300050266,7.7
554300050267,0.0
554300050268,100.0
554300050269,0.0
554300050270,4.68
554300050271,0.79
554300050272,0.0
554300050273,0.0
554300050274,0.21
554300050275,99.97
554300050276,60.68
554300050277,7.28
554300050278,2.4
554300050279,0.11
554300050280,98.36
554300050281,0.0
554300050282,0.0
554300050283,0.0
554300050284,0.32
554300050285,21.7
554300050286,46.3
554300050287,3.39
554300050288,98.91
554300050289,0.46
554300050290,85.12
554300050291,0.01
554300050292,99.9
554300050293,100.0
554300050294,87.5
554300050295,67.93
554300050296,0.0
554300050297,3.56
554300050298,1.86
554300050299,0.0
554300050300,100.0
554300050301,0.16
554300050302,8.55
554300050303,100.0
554300050305,0.0
554300050306,91.37
554300050308,92.57
554300050309,99.71
554300050310,100.0
554300050311,100.0
554300050312,96.64
554300050313,100.0
554300050314,100.0
554300050315,99.61
554300050316,1.65
554300050317,100.0
554300050318,15.39
554300050319,100.0
554300050320,69.0
554300050321,100.0
554300050322,100.0
554300050323,0.79
554300050324,100.0
554300050325,100.0
554300050326,82.65
554300050327,99.66
554300050328,0.0
554300050329,100.0
554300050330,99.0
554300050331,100.0
554300050332,100.0
554300050333,99.89
554300050334,100.0
554300050335,8.94
554300050336,100.0
554300050337,100.0
554300050437,0.0
554300050438,100.0
554300050439,99.81
554300050444,100.0
554300050445,29.85
554300050446,43.62
554300050447,0.0
554300050448,100.0
554300050449,67.93
554300050450,89.03
554300050451,100.0
554300050452,100.0
554300050453,1.16
554300050454,60.6
554300050456,0.0
554300050459,100.0
554300050460,100.0
554300050461,100.0
554300050462,100.0
554300050463,93.68
554300050465,100.0
554300050466,100.0
554300050467,100.0
554300050468,100.0
554300050469,100.0
554300050470,100.0
554300050471,100.0
554300050472,35.83
554300050473,98.59
554300050474,100.0
554300050475,100.0
554300050476,100.0
554300050477,91.66
554300050478,83.53
554300050479,6.8
554300050480,100.0
554300050481,0.0
554300050482,0.0
554300050483,100.0
554300050484,100.0
554300050485,100.0
554300050486,100.0
554300050487,100.0
554300050488,100.0
554300050489,100.0
554300050491,100.0
554300050492,100.0
554300050493,0.0
554300050494,100.0
554300050495,84.59
554300050496,67.3
554300050497,100.0
554300050498,100.0
554300050499,100.0
554300050500,100.0
554300050501,99.77
554300050502,100.0
554300050503,97.72
554300050504,100.0
554300050505,100.0
554300050506,100.0
554300050507,100.0
554300050508,99.42
554300050509,100.0
554300050510,100.0
554300050511,100.0
554300050512,98.81
554300050513,91.65
554300050514,7.48
554300050515,100.0
554300050516,100.0
554300050517,100.0
554300050518,100.0
554300050519,100.0
554300050520,78.26
554300050521,0.0
554300050522,72.65
554300050523,100.0
554300050524,99.94
554300050525,99.77
554300050526,93.46
554300050527,7.11
554300050528,100.0
554300050529,100.0
554300050530,100.0
554300050531,100.0
554300050532,100.0
554300050533,100.0
554300050534,99.83
554300050535,99.91
554300050536,100.0
554300050537,100.0
554300050538,7.78
554300050540,99.68
554300050541,1.02
554300050542,100.0
554300050543,100.0
554300050544,87.42
554300050545,100.0
554300050546,100.0
554300050547,100.0
554300050548,100.0
554300050549,100.0
554300050550,100.0
554300050551,100.0
554300050552,100.0
554300050553,98.91
554300050554,100.0
554300050555,100.0
554300050556,100.0
554300050557,100.0
554300050558,100.0
554300050559,100.0
554300050560,97.78
554300050561,23.22
554300050562,26.0
554370010001,67.45
554370010002,0.0
554370010003,12.98
554370010004,61.95
554370010005,0.0
554400020001,0.0
554400020003,0.0
554400020004,0.0
554400020005,0.0
554400020006,0.0
554400020007,0.0
554400020008,0.0
554400020009,0.0
554400020010,0.0
554400020011,0.0
554400020012,0.0
554400020013,0.0
554400020014,0.0
554400020015,0.0
554400020016,0.0
554400020017,0.0
554400020018,0.0
554400020019,0.0
554400020020,0.0
554400020021,0.0
554400020022,0.0
554400020023,0.0
554400020024,0.0
554400020025,0.0
554400020026,0.0
554400020027,0.0
554400020028,0.0
554400020029,0.0
554400020030,0.0
554400020032,0.0
554400020034,0.0
554400020035,0.0
554400020038,0.0
554400020042,100.0
554400020046,100.0
554400020047,100.0
554400020049,100.0
554400020050,99.74
554400020051,12.79
554400020052,0.9
554400020053,2.43
554400020054,100.0
554400020055,45.87
554400020057,99.89
554400020058,31.24
554400020059,99.83
554400020060,100.0
554400020061,96.23
554400020062,98.27
554400020063,1.63
554400020065,5.61
554400020066,52.5
554400020067,90.48
554400020068,99.85
554400020069,0.0
554400020070,0.0
554400020072,67.49
554400020073,100.0
554400020075,0.0
554400020076,100.0
554400020077,0.0
554400020078,0.02
554400020079,3.52
554400020080,100.0
554400020081,99.95
554400020082,70.01
554400020083,100.0
554400020084,93.99
554400020085,100.0
554400020086,100.0
554400020087,100.0
554400020088,66.63
554400020090,100.0
554400020091,43.43
554400020093,82.13
554400020094,100.0
554400020095,91.05
554400020096,100.0
554400020097,96.23
554400020098,99.55
554400020101,0.0
554400020102,98.12
554400020103,100.0
554400020104,100.0
554400020105,2.27
554400020106,100.0
554400020110,0.55
554400020113,100.0
554400020115,31.63
554400020116,95.77
554400020120,100.0
554400020125,100.0
554400020127,93.87
554400020129,100.0
554400020130,100.0
554400020131,99.88
554400020132,100.0
554400020134,100.0
554400020137,100.0
554400020139,0.0
554400020142,87.53
554400020143,99.91
554400020144,2.23
554400020145,0.02
554400020147,99.99
554400020148,99.86
554400020150,9.29
554400020154,100.0
554400020159,0.0
554400020160,63.34
554400020161,100.0
554400020162,100.0
554400020163,97.69
554400020165,100.0
554400020166,100.0
554400020168,0.0
554400020169,79.81
554400020170,64.64
554400020172,100.0
554400020173,5.36
554400020174,100.0
554400020175,0.01
554400020178,71.27
554400020179,100.0
554400020180,100.0
554400020182,93.31
554400020183,100.0
554400020184,100.0
554400020185,100.0
554400020187,100.0
554400020188,100.0
554400020189,100.0
554400020190,95.74
554400020191,100.0
554400020192,100.0
554400020193,100.0
554400020194,100.0
554400020195,100.0
554400020196,100.0
554400020197,100.0
554400020198,100.0
554400020200,0.0
554400020201,100.0
554400020202,100.0
554400020203,100.0
554400020204,100.0
554400020205,3.19
554400020206,99.99
554400020208,63.26
554400020211,0.0
554400020212,100.0
554400020213,100.0
554400020214,77.83
554400020215,66.76
554400020216,100.0
554400020217,0.0
554400020218,0.0
554400020220,0.0
554400020221,100.0
554400020223,100.0
554400020225,100.0
554400020226,100.0
554400020227,100.0
554400020228,100.0
554400020231,100.0
554400020232,99.65
554400020233,100.0
554400020236,100.0
554400020237,100.0
554400020238,100.0
554400020240,97.67
554400020242,100.0
554400020244,0.0
554400020246,60.95
554400020247,100.0
554400020248,100.0
554400020249,100.0
554400020250,100.0
554400020253,96.04
554400020255,100.0
554400020256,100.0
554400020258,100.0
554400020259,100.0
554400020260,100.0
554400020262,0.12
554400020264,100.0
554400020265,100.0
554400020270,0.0
554400020271,0.0
554400020272,0.0
554400020273,0.0
554400020274,0.0
554400020275,1.15
554400020276,3.01
554400020280,0.0
554400020283,100.0
554400020286,100.0
554400020287,91.71
554400020290,100.0
554400020291,100.0
554400020292,100.0
554400020293,100.0
554400020294,100.0
554400020295,100.0
554400020296,100.0
554400020298,100.0
554400020299,100.0
554400020300,0.14
554400020301,0.0
554400020302,99.96
554400020304,100.0
554400020306,100.0
554400020307,100.0
554400020308,100.0
554400020309,100.0
554400020312,98.47
554400020313,100.0
554400020314,100.0
554400020315,100.0
554400020316,0.0
554400020319,0.0
554400020320,0.01
554400020321,0.0
554400020322,0.0
554400020323,0.0
554400020324,0.0
554400020325,0.0
554400020326,100.0
554400020327,100.0
554400020329,35.93
554400020330,100.0
554400020331,4.59
554400020332,82.15
554400020333,99.82
554400020334,100.0
554400020335,99.58
554400020336,96.44
554400020338,100.0
554400020339,100.0
554400020340,100.0
554400020342,100.0
554400020343,100.0
554400020346,0.0
554400020348,0.0
554400020349,99.97
554400020350,100.0
554400020351,100.0
554400020352,100.0
554400020357,49.85
554400020358,96.82
554400020359,100.0
554400020360,96.69
554400020361,41.43
554400020363,59.26
554400020364,100.0
554400020365,16.79
554400020366,100.0
554400020369,100.0
554400020370,100.0
554400020371,100.0
554400020372,100.0
554400020373,100.0
554400020374,0.0
554400020375,0.0
554400020376,100.0
554400020377,0.0
554400020379,0.0
554400020381,0.54
554400020382,100.0
554400020383,0.0
554400020388,99.57
554400020389,99.68
554400020391,99.79
554400020392,100.0
554400020393,100.0
554400020394,100.0
554400020395,100.0
554400020396,100.0
554400020397,100.0
554400020398,99.75
554400020400,99.2
554400020401,100.0
554400020402,100.0
554400020403,100.0
554400020406,100.0
554400020407,1.3
554400020408,90.59
554400020409,100.0
554400020410,100.0
554400020411,100.0
554400020412,100.0
554400020413,100.0
554400020414,100.0
554400020415,100.0
554400020416,100.0
554400020417,100.0
554400020418,100.0
554400020419,100.0
554400020420,100.0
554400020421,100.0
554400020422,100.0
554400020423,100.0
554400020424,99.99
554400020425,100.0
554400020426,100.0
554400020427,100.0
554400020428,100.0
554400020429,100.0
554400020430,100.0
554400020432,100.0
554400020433,100.0
554400020434,100.0
554400020435,100.0
554400020436,100.0
554400020437,100.0
554400020438,100.0
554400020439,100.0
554400020440,100.0
554400020441,100.0
554400020442,100.0
554400020443,100.0
554400020444,100.0
554400020445,100.0
554400020446,100.0
554400020447,100.0
554400020448,100.0
554400020449,100.0
554400020451,0.0
554400020452,0.0
554400020454,100.0
554400020455,100.0
554400020456,100.0
554400020458,99.15
554400020459,0.04
554400020460,99.55
554400020461,100.0
554400020463,91.46
554400020464,100.0
554400020465,0.0
554400020468,99.82
554400020469,85.87
554400020471,59.27
554400020473,0.08
554400020474,26.35
554400020477,15.9
554400020478,74.76
554400020479,9.62
554400020480,2.97
554400020481,100.0
554400020482,100.0
554400020483,99.99
554400020484,2.99
554400020485,3.06
554400020487,97.74
554400020488,72.02
554400020489,100.0
554400020490,100.0
554400020491,100.0
554400020492,100.0
554400020493,100.0
554400020494,14.99
554400020496,100.0
554400020497,100.0
554400020498,100.0
554400020499,89.78
554400020500,100.0
554400020501,100.0
554400020503,100.0
554400020504,100.0
554400020505,99.1
554400020506,0.0
554400020507,99.54
554400020508,100.0
554400020509,100.0
554400020510,100.0
554400020512,98.14
554400020513,100.0
554400020514,100.0
554400020516,100.0
554400020517,99.96
554400020518,100.0
554400020520,100.0
554400020521,100.0
554400020522,100.0
554400020524,100.0
554400020527,100.0
554400020529,100.0
554400020530,100.0
554400020531,100.0
554400020533,96.32
554400020534,95.45
554400020536,100.0
554400020537,2.19
554400020538,94.15
554400020539,77.13
554400020540,100.0
554400020541,0.0
554400020542,0.0
554400020543,99.33
554400020545,100.0
554400020546,100.0
554400020547,100.0
554400020548,93.87
554400020550,100.0
554400020551,100.0
554400020552,100.0
554400020553,100.0
554400020554,100.0
554400020555,100.0
554400020556,100.0
554400020557,100.0
554400020558,100.0
554400020559,100.0
554400020560,100.0
554400020561,100.0
554400020562,100.0
554400020563,100.0
554400020564,100.0
554400020565,100.0
554400020566,100.0
554400020567,100.0
554400020568,100.0
554400020569,100.0
554400020570,100.0
554400020571,100.0
554400020572,100.0
554400020573,100.0
554400020574,100.0
554400020575,100.0
554400020576,100.0
554400020577,100.0
554400020578,100.0
554400020579,100.0
554400020580,100.0
554400020581,100.0
554400020582,100.0
554400020583,100.0
554400020584,100.0
554400020585,100.0
554400020586,100.0
554400020587,100.0
554400020588,100.0
554400020589,0.34
554400020590,80.15
554400020591,0.0
554400020592,0.0
554400020593,98.97
554400020597,0.0
554400020598,0.0
554400020599,99.76
554400020600,98.7
554400020601,98.0
554400020602,97.83
554400020603,100.0
554400020604,100.0
554400020605,100.0
554400020606,100.0
554400020607,100.0
554400020608,100.0
554400020609,100.0
554400020610,100.0
554400020611,100.0
554400020612,100.0
554400020613,100.0
554400020614,100.0
554400020615,100.0
554400020616,100.0
554400020617,100.0
554400020618,100.0
554400020619,100.0
554400020620,100.0
554400020621,100.0
554400020622,100.0
554400020623,100.0
554400020624,100.0
554400020625,100.0
554400020626,99.06
554400020627,10.12
554400020628,100.0
554400020629,100.0
554400020630,100.0
554400020631,100.0
554400020632,100.0
554400020633,100.0
554400020634,100.0
554400020635,100.0
554400020636,100.0
554400020637,100.0
554400020638,98.39
554400020639,99.85
554400020640,100.0
554400020641,100.0
554400020642,100.0
554400020645,100.0
554400020646,100.0
554400020647,100.0
554400020648,100.0
554400020649,100.0
554400020651,95.04
554400020652,99.66
554400020653,0.0
554400020656,21.52
554400020657,100.0
554400020658,100.0
554400020659,100.0
554400020660,100.0
554400020661,100.0
554400020662,100.0
554400020663,100.0
554400020664,100.0
554400020665,99.72
554400020666,100.0
554400020667,100.0
554400020668,56.65
554400020669,2.43
554400020670,3.79
554400020671,3.78
554400020672,28.63
554400020673,31.01
554400020674,61.7
554400020675,100.0
554400020676,100.0
554400020677,100.0
554400020678,100.0
554400020679,30.38
554400020680,1.67
554400020681,0.98
554400020682,99.66
554400020683,100.0
554400020684,100.0
554400020685,100.0
554400020686,100.0
554400020687,100.0
554400020688,0.0
554400020689,2.85
554400020690,98.76
554400020692,0.0
554400020693,0.0
554400020712,0.0
554400020713,0.0
554400020714,0.0
554400020715,0.0
554400020716,100.0
554400020717,100.0
554400020718,100.0
554400020719,100.0
554400020720,100.0
554400020721,100.0
554400020722,100.0
554400020723,100.0
554400020724,100.0
554400020725,100.0
554400020726,100.0
554400020727,100.0
554400020728,100.0
554400020729,0.0
554400020730,7.07
554400020731,20.06
554400020732,36.68
554400020733,0.0
554400020734,0.0
554400020735,0.0
554400020737,100.0
554400020738,100.0
554400020740,100.0
554400020741,100.0
554400020742,100.0
554400020743,100.0
554400020744,100.0
554400020745,100.0
554400020746,100.0
554400020747,100.0
554400020748,100.0
554400020749,100.0
554400020750,100.0
554400020751,86.26
554400020752,100.0
554400020753,100.0
554400020754,100.0
554400020755,99.79
554400020756,98.1
554400020757,100.0
554400020758,100.0
554400020759,100.0
554400020761,100.0
554400020763,99.55
554400020764,100.0
554400020765,100.0
554400020766,100.0
554400020767,100.0
554400020768,100.0
554400020769,100.0
554400020770,100.0
554400020774,100.0
554400020775,100.0
554400020776,100.0
554400020777,100.0
554400020778,100.0
554400020779,100.0
554400020780,100.0
554400020781,35.84
554400020782,0.0
554400020783,2.52
554400020784,100.0
554400020785,74.33
554400020786,100.0
554400020787,100.0
554400020788,100.0
554400020789,100.0
554400020790,100.0
554400020791,100.0
554400020793,100.0
554400020794,100.0
554400020795,100.0
554400020796,100.0
554400020797,100.0
554400020798,100.0
554400020800,100.0
554400020801,100.0
554400020802,100.0
554400020803,100.0
554400020804,100.0
554400020805,100.0
554400020806,100.0
554400020807,100.0
554400020808,100.0
554400020809,100.0
554400020810,100.0
554400020811,100.0
554400020812,100.0
554400020813,100.0
554400020814,100.0
554400020815,93.32
554400020816,100.0
554400020817,100.0
554400020818,100.0
554400020819,100.0
554400020820,100.0
554400020822,100.0
554400020823,100.0
554400020824,100.0
554400020825,100.0
554400020826,100.0
554400020827,100.0
554400020830,99.89
554400020831,100.0
554400020832,100.0
554400020833,100.0
554400020834,100.0
554400020836,100.0
554400020837,100.0
554400020838,100.0
554400020839,100.0
554400020840,100.0
554400020841,100.0
554400020842,100.0
554400020843,100.0
554400020844,100.0
554400020845,100.0
554400020846,100.0
554400020847,100.0
554400020848,100.0
554400020849,100.0
554400020850,100.0
554400020851,93.97
554400020852,67.88
554400020853,100.0
554400020854,100.0
554400020855,100.0
554400020856,100.0
554400020857,81.42
554400020858,100.0
554400020859,100.0
554400020861,100.0
554400020862,100.0
554400020865,100.0
554400020866,0.0
554400020867,42.48
554400020868,73.75
554400020869,100.0
554400020870,100.0
554400020871,100.0
554400020873,100.0
554400020874,99.99
554400020875,100.0
554400020876,93.0
554400020877,100.0
554400020878,100.0
554400020879,100.0
554400020880,100.0
554400020881,100.0
554400020882,100.0
554400020883,100.0
554400020884,100.0
554400020885,99.77
554400020886,100.0
554400020887,100.0
554400020888,100.0
554400020889,100.0
554400020890,100.0
554400020891,100.0
554400020892,100.0
554400020893,100.0
554400020894,100.0
554400020895,100.0
554400020896,100.0
554400020897,100.0
554400020898,100.0
554400020899,100.0
554400020900,100.0
554400020901,100.0
554400020902,100.0
554400020903,100.0
554400020904,100.0
554400020905,100.0
554400020906,100.0
554400020907,100.0
554400020908,100.0
554400020909,100.0
554400020910,100.0
554400020911,0.2
554400020912,100.0
554400020913,100.0
554400020914,100.0
554400020915,100.0
554400020916,100.0
554400020917,100.0
554400020918,100.0
554400020919,100.0
554400020920,100.0
554400020921,100.0
554400020922,100.0
554400020923,100.0
554400020924,100.0
554400020925,100.0
554400020926,100.0
554400020927,100.0
554400020928,100.0
554400020929,100.0
554400020930,100.0
554400020931,100.0
554400020932,100.0
554400020933,100.0
554400020934,100.0
554400020935,100.0
554400020936,100.0
554400020937,100.0
554400020938,100.0
554400020939,100.0
554400020940,100.0
554400020941,100.0
554400020942,100.0
554400020943,100.0
554400020944,100.0
554400020945,100.0
554400020946,100.0
554400020947,100.0
554400020948,100.0
554400020949,100.0
554400020950,100.0
554400020951,100.0
554400020952,100.0
554400020953,100.0
554400020954,0.0
554400020955,0.0
554400020956,100.0
554400020957,100.0
554400020958,100.0
554400020959,100.0
554400020961,100.0
554400020964,100.0
554400020965,100.0
554400020967,73.35
554400020969,100.0
554400020972,100.0
554400020973,100.0
554400020975,100.0
554400020977,84.57
554400020979,100.0
554400020980,100.0
554400020981,100.0
554400020982,100.0
554400020983,100.0
554400020984,100.0
554400020985,100.0
554400020986,100.0
554400020987,100.0
554400020988,100.0
554400020989,100.0
554400020991,100.0
554400020993,100.0
554400020996,100.0
554400020998,100.0
554400020999,100.0
554400021000,100.0
554400021001,99.14
554400021003,100.0
554400021004,100.0
554400021005,1.21
554400021007,100.0
554400021008,99.13
554400021009,100.0
554400021010,100.0
554400021011,100.0
554400021012,100.0
554400021013,100.0
554400021014,100.0
554400021015,100.0
554400021016,100.0
554400021017,0.0
554400021018,100.0
554400021019,99.84
554400021020,100.0
554400021021,100.0
554400021022,100.0
554400021023,100.0
554400021024,100.0
554400021025,75.66
554400021026,100.0
554400021027,100.0
554400021028,100.0
554400021029,100.0
554400021030,100.0
554400021031,100.0
554400021032,100.0
554400021033,100.0
554400021034,76.92
554400021035,100.0
554400021036,100.0
554400021037,100.0
554400021038,100.0
554400021039,100.0
554400021040,0.28
554400021041,0.0
554400021042,17.48
554400021043,24.73
554400021044,100.0
554400021045,40.68
554400021046,82.02
554400021047,100.0
554400021048,100.0
554400021049,100.0
554400021050,100.0
554400021051,100.0
554400021052,100.0
554400021053,100.0
554400021054,100.0
554400021055,100.0
554400021056,100.0
554400021057,100.0
554400021058,100.0
554400021059,100.0
554400021060,100.0
554400021061,100.0
554400021062,100.0
554400021063,100.0
554400021064,100.0
554400021065,100.0
554400021066,100.0
554400021067,100.0
554400021068,100.0
554400021069,100.0
554400021070,100.0
554400021071,100.0
554400021072,100.0
554400021073,100.0
554400021074,100.0
554400021075,100.0
554400021076,15.14
554400021077,99.82
554400021078,92.14
554400021079,81.17
554400021080,100.0
554400021081,100.0
554400021082,100.0
554400021083,100.0
554400021084,100.0
554400021085,100.0
554400021086,100.0
554400021087,100.0
554400021088,100.0
554400021089,100.0
554400021090,100.0
554400021091,100.0
554400021092,100.0
554400021093,100.0
554400021094,100.0
554400021095,100.0
554400021096,100.0
554400021097,100.0
554400021098,47.6
554400021099,3.49
554400021100,100.0
554400021101,100.0
554400021102,1.4
554400021103,19.16
554400021104,0.0
554400021105,0.0
554400021106,0.0
554400021107,0.5
554400021108,22.02
554400021109,4.52
554400021110,0.0
554400021111,100.0
554400021112,100.0
554400021113,99.91
554400021114,100.0
554400021115,100.0
554400021116,100.0
554400021117,100.0
554400021118,100.0
554400021119,100.0
554400021120,100.0
554400021121,100.0
554400021122,100.0
554400021123,100.0
554400021124,57.56
554400021125,0.0
554400021126,100.0
554400021127,100.0
554400021128,100.0
554400021129,98.51
554400021130,100.0
554400021131,100.0
554400021132,100.0
554400021133,100.0
554400021134,100.0
554400021135,0.0
554400021136,0.0
554400021137,0.0
554400021138,0.0
554400021139,0.0
554400021140,0.0
554400021141,0.0
554400021142,0.0
554400021143,0.0
554400021144,0.0
554400021145,0.0
554400021146,0.0
554400021147,0.0
554400021148,0.0
554400021149,0.0
554400021150,0.0
554400021151,0.0
554400021152,0.0
554400021153,0.0
554400021154,63.74
554400021155,100.0
554400021156,0.0
554400021157,0.0
554400021158,100.0
554400021159,100.0
554400021160,100.0
554400021161,100.0
554400021162,98.02
554400021163,100.0
554400021164,100.0
554400021165,100.0
554400021166,0.0
554400021167,100.0
554400021168,93.93
554400021169,100.0
554400021170,100.0
554400021171,100.0
554400021172,100.0
554400021173,100.0
554400021174,100.0
554400021175,100.0
554400021176,100.0
554400021177,100.0
554400021178,100.0
554400021179,100.0
554400021180,76.23
554400021181,100.0
554400021182,100.0
554400021183,100.0
554400030001,100.0
554400030002,87.04
554400030004,100.0
554400030005,99.99
554400030006,99.96
554400030007,1.17
554400030008,100.0
554400030009,1.05
554400030010,83.0
554400030011,100.0
554400030012,0.0
554400030013,36.73
554400030014,0.0
554400030017,83.25
554400030018,94.46
554400030019,99.38
554400030020,100.0
554400030021,98.19
554400030022,93.33
554400030023,63.38
554400030024,61.55
554400030025,0.0
554400030026,0.0
554400030027,100.0
554400030028,99.85
554400030029,0.06
554400030030,0.0
554400030031,100.0
554400030032,5.55
554400030033,100.0
554400030034,0.0
554400030035,96.41
554400030036,0.0
554400030037,0.0
554400030038,78.59
554400030039,100.0
554400030040,100.0
554400030041,0.0
554400030042,0.0
554400030043,0.0
554400030044,1.14
554400030045,100.0
554400030046,100.0
554400030047,0.0
554400030048,0.0
554400030049,0.0
554400030050,0.0
554400030051,0.0
554400030052,0.0
554400030053,100.0
554400030054,83.08
554400030055,93.14
554400030056,79.39
554400030057,100.0
554400030060,51.3
554400030061,99.76
554400030062,100.0
554400030063,100.0
554400030064,0.6
554400030065,0.0
554400030068,100.0
554400030070,100.0
554400030071,100.0
554400030072,99.92
554400030073,100.0
554400030074,100.0
554400030075,100.0
554400030076,100.0
554400030077,93.04
554400030078,1.2
554400030079,100.0
554400030080,100.0
554400030082,100.0
554400030084,100.0
554400030085,100.0
554400030086,100.0
554400030087,100.0
554400030089,0.0
554400030091,0.37
554400030092,0.0
554400030093,0.0
554400030094,2.51
554400030095,0.0
554400030096,99.32
554400030101,100.0
554400030102,100.0
554400030103,0.0
554400030104,100.0
554400030105,100.0
554400030106,93.44
554400030107,98.94
554400030108,100.0
554400030109,100.0
554400030111,100.0
554400030112,100.0
554400030113,100.0
554400030114,100.0
554400030115,100.0
554400030116,100.0
554400030117,3.35
554400030118,100.0
554400030119,100.0
554400030121,100.0
554400030122,99.52
554400030123,100.0
554400030125,1.89
554400030126,100.0
554400030127,100.0
554400030128,4.76
554400030129,0.0
554400030130,33.08
554400030131,100.0
554400030132,0.0
554400030133,5.52
554400030134,100.0
554400030136,88.7
554400030138,0.0
554400030139,98.74
554400030140,100.0
554400030142,97.15
554400030143,100.0
554400030144,100.0
554400030145,93.86
554400030146,100.0
554400030147,95.71
554400030148,99.77
554400030149,100.0
554400030150,100.0
554400030151,95.77
554400030152,100.0
554400030156,100.0
554400030157,82.43
554400030158,100.0
554400030159,100.0
554400030160,100.0
554400030161,100.0
554400030162,100.0
554400030163,100.0
554400030164,99.9
554400030165,100.0
554400030167,89.23
554400030168,61.19
554400030169,99.76
554400030170,100.0
554400030171,100.0
554400030172,100.0
554400030173,99.99
554400030174,100.0
554400030176,0.0
554400030177,1.82
554400030178,100.0
554400030179,12.89
554400030180,12.1
554400030181,33.05
554400030182,96.16
554400030184,95.95
554400030185,100.0
554400030188,99.35
554400030189,0.0
554400030190,100.0
554400030193,100.0
554400030194,100.0
554400030195,100.0
554400030196,100.0
554400030197,100.0
554400030198,100.0
554400030200,100.0
554400030201,73.35
554400030203,77.38
554400030204,100.0
554400030205,94.19
554400030206,75.8
554400030207,93.09
554400030209,100.0
554400030210,100.0
554400030211,100.0
554400030212,100.0
554400030213,82.88
554400030214,100.0
554400030215,96.07
554400030216,72.52
554400030217,100.0
554400030218,100.0
554400030220,100.0
554400030221,100.0
554400030222,100.0
554400030224,69.28
554400030225,100.0
554400030226,100.0
554400030227,100.0
554400030228,100.0
554400030229,100.0
554400030230,100.0
554400030231,93.7
554400030232,100.0
554400030233,100.0
554400030234,100.0
554400030235,100.0
554400030236,100.0
554400030237,98.84
554400030238,100.0
554400030239,100.0
554400030241,98.92
554400030244,100.0
554400030245,89.27
554400030247,100.0
554400030248,100.0
554400030249,99.53
554400030250,100.0
554400030251,100.0
554400030252,100.0
554400030253,100.0
554400030254,100.0
554400030257,100.0
554400030258,100.0
554400030261,100.0
554400030262,77.97
554400030263,100.0
554400030264,100.0
554400030265,100.0
554400030266,40.22
554400030267,100.0
554400030269,100.0
554400030270,100.0
554400030271,100.0
554400030272,99.39
554400030273,60.3
554400030274,0.21
554400030275,100.0
554400030276,71.33
554400030277,100.0
554400030279,96.27
554400030280,100.0
554400030281,69.57
554400030282,100.0
554400030283,100.0
554400030284,84.41
554400030285,100.0
554400030287,100.0
554400030288,100.0
554400030289,100.0
554400030290,100.0
554400030291,100.0
554400030292,100.0
554400030295,79.61
554400030296,100.0
554400030299,99.14
554400030300,70.21
554400030301,84.33
554400030303,45.7
554400030304,100.0
554400030305,100.0
554400030306,100.0
554400030307,58.25
554400030308,88.94
554400030309,100.0
554400030310,100.0
554400030311,90.29
554400030312,100.0
554400030313,99.91
554400030314,1.33
554400030315,0.0
554400030316,100.0
554400030317,0.0
554400030318,100.0
554400030319,100.0
554400030320,100.0
554400030321,100.0
554400030322,100.0
554400030323,100.0
554400030324,14.47
554400030325,70.9
554400030326,100.0
554400030327,100.0
554400030328,100.0
554400030330,100.0
554400030331,100.0
554400030333,100.0
554400030334,100.0
554400030335,100.0
554400030336,100.0
554400030338,100.0
554400030340,100.0
554400030341,100.0
554400030342,99.96
554400030343,100.0
554400030345,100.0
554400030347,96.76
554400030349,100.0
554400030350,50.2
554400030351,100.0
554400030352,100.0
554400030353,100.0
554400030354,100.0
554400030355,100.0
554400030359,100.0
554400030361,99.88
554400030363,100.0
554400030364,100.0
554400030366,99.15
554400030367,100.0
554400030368,95.75
554400030369,100.0
554400030370,91.47
554400030371,96.25
554400030372,87.83
554400030373,100.0
554400030374,19.38
554400030375,97.13
554400030376,100.0
554400030377,100.0
554400030378,99.83
554400030379,100.0
554400030380,100.0
554400030381,100.0
554400030382,100.0
554400030383,90.97
554400030384,100.0
554400030385,0.0
554400030386,74.34
554400030387,100.0
554400030388,100.0
554400030390,100.0
554400030392,100.0
554400030393,100.0
554400030394,93.47
554400030395,100.0
554400030396,100.0
554400030397,100.0
554400030398,100.0
554400030399,100.0
554400030400,100.0
554400030401,100.0
554400030403,100.0
554400030404,99.95
554400030405,20.71
554400030406,80.95
